,Id,Fit,Norm Fit,Name,Keywords,Class,UNIPROT,Trypanosomatida
232,2OS6,2.456,0.4913,Rho guanine nucleotide exchange factor 12,CELL ADHESION,OTHER,ARHGC_HUMAN,False
233,2GB5,2.947,0.4912,NADH pyrophosphatase,HYDROLASE,HYDROLASES,P32664,False
234,1VZ7,2.945,0.4909,Glutamate N-acetyltransferase 2,TRANSFERASE,TRANSFERASES,Q53940,False
235,1IQC,2.943,0.4904,Cytochrome c551 peroxidase,OXIDOREDUCTASE,OXIDOREDUCTASES,P55929,False
236,1CX1,2.938,0.4897,Endoglucanase C,HYDROLASE,HYDROLASES,P14090,False
237,1LWD,2.938,0.4897,"Isocitrate dehydrogenase [NADP], mitochondrial",OXIDOREDUCTASE,OXIDOREDUCTASES,P33198,False
238,2QBY,2.449,0.4897,Cell division control protein 6 homolog 1,REPLICATION/DNA,OTHER,Q980N4,False
239,1KVO,2.448,0.4896,"Phospholipase A2, membrane associated",HYDROLASE,HYDROLASES,P14555,False
240,1NA6,2.448,0.4895,Type-2 restriction enzyme EcoRII,HYDROLASE,HYDROLASES,P14633,False
241,1TZ7,2.936,0.4893,4-alpha-glucanotransferase,TRANSFERASE,TRANSFERASES,O66937,False
242,1PVN,2.935,0.4892,Inosine-5-monophosphate dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P50097,False
243,2FBW,2.446,0.4891,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",OXIDOREDUCTASE,OXIDOREDUCTASES,Q9YHT1,False
244,2QQ8,2.934,0.489,TBC1 domain family member 14,HYDROLASE ACTIVATOR,HYDROLASES,Q9P2M4,False
245,3C72,2.934,0.489,Geranylgeranyl transferase type-2 subunit alpha,TRANSFERASE,TRANSFERASES,Q08602,False
246,1G31,2.445,0.4889,Capsid assembly protein Gp31,CHAPERONE,OTHER,P17313,False
247,1XJS,2.933,0.4888,NifU-like protein,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,O32163,False
248,1V1F,2.932,0.4887,Calcineurin B-like protein 4,SIGNALLING PROTEIN,OTHER,O81223,False
249,1QE0,2.932,0.4887,Histidyl-tRNA synthetase,LIGASE,LIGASES,P60911,False
250,3CRW,2.442,0.4885,ATP-dependent DNA helicase Saci_0192,HYDROLASE,HYDROLASES,Q4JC68,False
251,2B61,2.93,0.4884,Homoserine O-acetyltransferase,TRANSFERASE,TRANSFERASES,P45131,False
252,2NMP,2.93,0.4883,Cystathionine gamma-lyase,LYASE,LYASES,P32929,False
253,3BZ6,2.441,0.4882,UPF0502 protein PSPTO_2686,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,Q882E2,False
254,1LNL,2.929,0.4881,Hemocyanin type 2 unit e,OXYGEN STORAGE/TRANSPORT,OTHER,P83040,False
255,2AFF,2.927,0.4878,Antigen KI-67,CELL CYCLE,OTHER,P46013,False
256,1S70,2.925,0.4876,Serine/threonine-protein phosphatase PP1-beta catalytic subunit,HYDROLASE,HYDROLASES,P62140,False
257,1PKX,2.438,0.4876,Bifunctional purine biosynthesis protein PURH,"TRANSFERASE, HYDROLASE",TRANSFERASES,PUR9_HUMAN,False
258,1UYQ,2.925,0.4875,Beta-glucosidase A,HYDROLASE,HYDROLASES,P22073,False
259,2EPI,2.925,0.4874,UPF0045 protein MJ1052,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,Q58452,False
260,2GJ3,2.437,0.4874,Nitrogen fixation regulatory protein,TRANSFERASE,TRANSFERASES,P30663,False
261,3C5K,3.409,0.4871,Histone deacetylase 6,HYDROLASE,HYDROLASES,HDAC6_HUMAN,False
262,1VYH,2.923,0.4871,Platelet-activating factor acetylhydrolase IB subunit beta,HYDROLASE,HYDROLASES,PA1B2_HUMAN,False
263,1AUR,2.436,0.4871,Carboxylesterase 2,HYDROLASE,HYDROLASES,Q53547,False
264,1ODH,2.435,0.4869,Chorion-specific transcription factor GCMa,TRANSCRIPTION FACTOR/DNA,OTHER,P70348,False
265,2ES0,2.434,0.4867,Regulator of G-protein signaling 6,SIGNALING PROTEIN,OTHER,RGS6_HUMAN,False
266,3DF0,2.434,0.4867,Calpain-2 catalytic subunit,HYDROLASE,HYDROLASES,Q07009,False
267,1TXK,2.917,0.4862,Glucans biosynthesis protein G,BIOSYNTHETIC PROTEIN,LIGASES,P33136,False
268,1TIY,2.915,0.4858,Guanine deaminase,HYDROLASE,HYDROLASES,O34598,False
269,2CSW,2.914,0.4857,E3 ubiquitin-protein ligase RNF8,LIGASE,LIGASES,O76064,False
270,1YIV,3.885,0.4856,Myelin P2 protein,LIPID TRANSPORT,TRANSLOCASES,P0C6G6,False
271,3BDF,2.914,0.4856,Alkaline phosphatase,HYDROLASE,HYDROLASES,P00634,False
272,3EWB,2.913,0.4854,2-isopropylmalate synthase,TRANSFERASE,TRANSFERASES,Q71Y35,False
273,3CSK,2.911,0.4852,Probable dipeptidyl-peptidase 3,HYDROLASE,HYDROLASES,Q08225,False
274,1XGE,2.911,0.4851,Dihydroorotase,HYDROLASE,HYDROLASES,P05020,False
275,3E7O,2.91,0.485,Mitogen-activated protein kinase 9,TRANSFERASE,TRANSFERASES,MK09_HUMAN,False
276,2FG5,2.91,0.485,Ras-related protein Rab-31,SIGNALING PROTEIN,OTHER,RAB31_HUMAN,False
277,2VR2,2.909,0.4848,Dihydropyrimidinase,HYDROLASE,HYDROLASES,Q14117,False
278,1XWR,2.423,0.4845,Regulatory protein CII,DNA BINDING PROTEIN,OTHER,P03042,False
279,2TPR,2.418,0.4837,Trypanothione reductase,OXIDOREDUCTASE,OXIDOREDUCTASES,P39040,True
280,1F5Z,2.902,0.4836,N-acetylneuraminate lyase,LYASE,LYASES,P44539,False
281,2K3R,2.901,0.4835,Ribonuclease P protein component 4,HYDROLASE,HYDROLASES,Q8U0H6,False
282,1WS1,2.896,0.4827,Peptide deformylase 1,HYDROLASE,HYDROLASES,Q819U0,False
283,1K8D,2.896,0.4826,"H-2 class I histocompatibility antigen, Q7 alpha chain",IMMUNE SYSTEM,OTHER,P14429,False
284,2Z3X,2.895,0.4825,"Small, acid-soluble spore protein C",DNA BINDING PROTEIN/DNA,OTHER,P02958,False
285,1ZTE,2.412,0.4825,"Superoxide dismutase [Mn], mitochondrial",OXIDOREDUCTASE,OXIDOREDUCTASES,P04179,False
286,3B6X,2.412,0.4824,General odorant-binding protein lush,TRANSPORT PROTEIN,TRANSLOCASES,O02372,False
287,1R8U,2.411,0.4821,Cbp/p300-interacting transactivator 2,TRANSCRIPTION/TRANSCRIPTION ACTIVATOR,OTHER,CITE2_HUMAN,False
288,2Z7X,2.892,0.482,Toll-like receptor 1,IMMUNE SYSTEM,OTHER,TLR1_HUMAN,False
289,1MG6,2.409,0.4817,Phospholipase A2 homolog acutohaemolysin,HYDROLASE,HYDROLASES,O57385,False
290,1WXR,3.853,0.4816,Hemoglobin-binding protease hbp,HYDROLASE,HYDROLASES,O88093,False
291,1T90,2.889,0.4815,Methylmalonate semialdehyde dehydrogenase [acylating],OXIDOREDUCTASE,OXIDOREDUCTASES,P42412,False
292,1XES,2.407,0.4815,Dihydropinosylvin synthase,TRANSFERASE,TRANSFERASES,Q02323,False
293,1N6B,2.406,0.4811,Cytochrome P450 2C5,OXIDOREDUCTASE,OXIDOREDUCTASES,P00179,False
294,1NSH,2.405,0.4811,Protein S100-A11,METAL BINDING PROTEIN,OTHER,P24480,False
295,1KMH,2.885,0.4809,"ATP synthase subunit alpha, chloroplastic",HYDROLASE,HYDROLASES,P06450,False
296,1VPX,2.885,0.4809,Transaldolase,TRANSFERASE,TRANSFERASES,Q9WYD1,False
297,1FCD,2.88,0.4801,Sulfide dehydrogenase [flavocytochrome c] flavoprotein chain,ELECTRON TRANSPORT(FLAVOCYTOCHROME),OXIDOREDUCTASES,Q06530,False
298,1UH6,2.879,0.4798,Ubiquitin-like protein 5,"Structural genomics, unknown function",OTHER,Q9EPV8,False
299,2OZB,2.879,0.4798,NHP2-like protein 1,RNA BINDING PROTEIN/RNA,OTHER,P55769,False
300,1WOC,2.878,0.4797,Primosomal replication protein n,DNA BINDING PROTEIN,OTHER,P07013,False
301,3CB5,2.877,0.4796,FACT complex subunit spt16,TRANSCRIPTION,OTHER,O94267,False
302,1FIZ,2.877,0.4794,Acrosin,HYDROLASE,HYDROLASES,P08001,False
303,1AI3,2.869,0.4782,Isocitrate dehydrogenase [NADP],OXIDOREDUCTASE,OXIDOREDUCTASES,P08200,False
304,3EAP,2.389,0.4777,Rho GTPase-activating protein 11A,hydrolase activator,HYDROLASES,Q6P4F7,False
305,2E9Q,2.387,0.4774,11S globulin subunit beta,PLANT PROTEIN,OTHER,P13744,False
306,3D47,2.386,0.4772,L-rhamnonate dehydratase,LYASE,LYASES,Q8ZNF9,False
307,1QGK,2.858,0.4764,Importin subunit beta-1,TRANSPORT RECEPTOR,TRANSLOCASES,Q14974,False
308,2F2F,2.857,0.4762,Cytolethal distending toxin subunit A,TOXIN,OTHER,O87120,False
309,2GZO,2.857,0.4761,UPF0301 protein SO_3346,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,Q8EBZ9,False
310,3GLB,3.33,0.4758,HTH-type transcriptional regulator catM,TRANSCRIPTION,OTHER,P07774,False
311,1WEX,2.378,0.4755,Heterogeneous nuclear ribonucleoprotein L-like,RNA BINDING PROTEIN,TRANSLOCASES,Q921F4,False
312,3E7W,2.851,0.4752,D-alanine--poly(phosphoribitol) ligase subunit 1,LIGASE,LIGASES,P39581,False
313,1AHS,2.851,0.4752,Core protein VP7,VIRAL PROTEIN,OTHER,P36325,False
314,2VLG,2.85,0.475,Sporulation kinase A,TRANSFERASE,TRANSFERASES,P16497,False
315,1BSL,2.372,0.4744,Alkanal monooxygenase beta chain,FLAVOPROTEIN,OXIDOREDUCTASES,P07739,False
316,2QKD,2.846,0.4743,Zinc finger protein ZPR1,"SIGNALING PROTEIN, CELL CYCLE",OTHER,Q62384,False
317,1OVQ,2.845,0.4741,Putative Holliday junction resolvase,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,P0A8I1,False
318,1JEY,2.845,0.4741,ATP-dependent DNA helicase 2 subunit 1,DNA BINDING PROTEIN/DNA,OTHER,P12956,False
319,1J3X,2.844,0.474,High mobility group protein B2,DNA BINDING PROTEIN,OTHER,P17741,False
320,1H7Y,2.843,0.4738,Translationally-controlled tumor protein homolog,TUMOR-ASSOCIATED PROTEIN,OTHER,Q10344,False
321,3EUH,2.842,0.4736,Chromosome partition protein mukF,CELL CYCLE,OTHER,P60293,False
322,3C7G,2.839,0.4732,Arabinoxylan arabinofuranohydrolase,HYDROLASE,HYDROLASES,Q45071,False
323,2P1Q,2.366,0.4731,SKP1-like protein 1A,SIGNALING PROTEIN,OTHER,Q39255,False
324,1OMW,2.835,0.4725,Beta-adrenergic receptor kinase 1,TRANSFERASE,TRANSFERASES,P25098,False
325,1Z9F,2.835,0.4725,Single-stranded DNA-binding protein,DNA BINDING PROTEIN,OTHER,Q9WZ73,False
326,2RM4,2.362,0.4723,Enhancer of mRNA-decapping protein 3,PROTEIN BINDING,OTHER,Q9VVI2,False
327,1LBM,2.358,0.4717,N-(5-phosphoribosyl)anthranilate isomerase,ISOMERASE,ISOMERASES,Q56320,False
328,3GH8,2.358,0.4716,Iodotyrosine dehalogenase 1,OXIDOREDUCTASE,OXIDOREDUCTASES,Q9DCX8,False
329,2QL6,3.768,0.471,Nicotinamide riboside kinase 1,"SIGNALING PROTEIN,TRANSFERASE",TRANSFERASES,NRK1_HUMAN,False
330,1FSU,2.826,0.471,Arylsulfatase B,HYDROLASE,HYDROLASES,ARSB_HUMAN,False
331,1SRP,2.825,0.4709,Serralysin,HYDROLASE (METALLOPROTEASE),HYDROLASES,P07268,False
332,2D8K,2.821,0.4702,Synaptotagmin-7,ENDOCYTOSIS/EXOCYTOSIS,OTHER,O43581,False
333,2O3Q,2.816,0.4693,ADP-ribosyl cyclase 1,HYDROLASE,HYDROLASES,CD38_HUMAN,False
334,1COK,2.347,0.4693,Tumor protein p73,GENE REGULATION,OTHER,P73_HUMAN,False
335,1L3G,2.813,0.4688,Transcription factor MBP1,CELL CYCLE,OTHER,P39678,False
336,1IMH,2.811,0.4685,Nuclear factor of activated T-cells 5,TRANSCRIPTION/DNA,OTHER,NFAT5_HUMAN,False
337,1ZPU,2.808,0.468,Iron transport multicopper oxidase FET3,OXIDOREDUCTASE,OXIDOREDUCTASES,P38993,False
338,1VEG,2.808,0.468,NEDD8 ultimate buster 1,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,P54729,False
339,3CDK,2.806,0.4677,Probable succinyl-Co,TRANSFERASE,TRANSFERASES,P42315,False
340,1GPH,2.8,0.4667,Amidophosphoribosyltransferase,TRANSFERASE,TRANSFERASES,P00497,False
341,1SGM,2.798,0.4664,Uncharacterized HTH-type transcriptional regulator yxaF,TRANSCRIPTION,OTHER,P42105,False
342,1B4U,2.798,0.4663,"Protocatechuate 4,5-dioxygenase alpha chain",DIOXYGENASE,OXIDOREDUCTASES,P22635,False
343,2OLS,2.795,0.4659,Phosphoenolpyruvate synthase,TRANSFERASE,TRANSFERASES,Q9K0I2,False
344,1U5H,2.793,0.4656,Citrate lyase beta subunit-like protein,LYASE,LYASES,O06162,False
345,1TNO,2.791,0.4651,Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha,TRANSFERASE,TRANSFERASES,Q04631,False
346,1C8V,2.781,0.4635,Tryptophan synthase alpha chain,LYASE,LYASES,P00929,False
347,1HYH,2.781,0.4634,L-2-hydroxyisocaproate dehydrogenase,OXIDOREDUCTASE (CHOH(D)-NAD+(A)),OXIDOREDUCTASES,P14295,False
348,1AUN,2.777,0.4628,Osmotin-like protein,ANTIFUNGAL PROTEIN,OTHER,P25871,False
349,2F9D,2.776,0.4626,Pre-mRNA branch site protein p14,RNA BINDING PROTEIN,TRANSLOCASES,Q9Y3B4,False
350,1RSO,2.773,0.4622,Disks large homolog 1,NEUROPEPTIDE/MEMBRANE PROTEIN,OTHER,Q62696,False
351,2D2M,2.771,0.4619,Extracellular giant hemoglobin major globin subunit A1,OXYGEN STORAGE/TRANSPORT,OTHER,Q7M419,False
352,1A5Z,2.771,0.4618,L-lactate dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P16115,False
353,1XS8,2.77,0.4617,Probable Fe(2+)-trafficking protein,METAL TRANSPORT,TRANSLOCASES,P67617,False
354,2AY0,2.307,0.4615,Bifunctional protein putA,DNA BINDING PROTEIN,OTHER,P09546,False
355,1TG6,2.758,0.4597,"Putative ATP-dependent Clp protease proteolytic subunit, mitochondrial",HYDROLASE,HYDROLASES,CLPP_HUMAN,False
356,1IQ3,2.298,0.4596,RalBP1-associated Eps domain-containing protein 2,ENDOCYTOSIS/EXOCYTOSIS,OTHER,Q8NFH8,False
357,1JK0,2.298,0.4596,Ribonucleoside-diphosphate reductase small chain 1,OXIDOREDUCTASE,OXIDOREDUCTASES,P09938,False
358,2EX8,2.756,0.4593,D-alanyl-D-alanine carboxypeptidase dacB,HYDROLASE,HYDROLASES,P24228,False
359,3GRH,2.752,0.4586,Putative acyl-CoA thioester hydrolase ybhC,HYDROLASE,HYDROLASES,P46130,False
360,2ZME,2.751,0.4585,Vacuolar-sorting protein SNF8,PROTEIN TRANSPORT,TRANSLOCASES,Q96H20,False
361,2OCA,2.749,0.4582,ATP-dependent DNA helicase uvsW,HYDROLASE,HYDROLASES,P20703,False
362,2I2L,2.746,0.4576,SPBc2 prophage-derived uncharacterized protein yopX,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,O34401,False
363,1J55,2.285,0.4571,Protein S100-P,METAL BINDING PROTEIN,OTHER,S100P_HUMAN,False
364,1MG5,3.653,0.4567,Alcohol dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P00334,False
365,1DML,2.735,0.4559,DNA polymerase processivity factor,DNA BINDING PROTEIN/TRANSFERASE,TRANSFERASES,P10226,False
366,2IJA,2.728,0.4546,Arylamine N-acetyltransferase 1,TRANSFERASE,TRANSFERASES,ARY1_HUMAN,False
367,2GP6,2.269,0.4539,3-oxoacyl-[acyl-carrier-protein] synthase 2,TRANSFERASE,TRANSFERASES,P63456,False
368,2QV6,2.723,0.4538,GTP cyclohydrolase III,HYDROLASE,HYDROLASES,Q57609,False
369,1WH0,2.715,0.4525,Ubiquitin carboxyl-terminal hydrolase 19,HYDROLASE,HYDROLASES,UBP19_HUMAN,False
370,1YA0,3.162,0.4517,Protein SMG7,SIGNALING PROTEIN,OTHER,Q92540,False
371,2VWT,4.063,0.4514,2-keto-3-deoxy-L-rhamnonate aldolase,LYASE,LYASES,P76469,False
372,1IDJ,2.707,0.4511,Pectin lyase A,LYASE,LYASES,Q01172,False
373,2GUX,2.703,0.4506,Griffithsin,SUGAR BINDING PROTEIN,OTHER,P84801,False
374,1ULD,2.697,0.4494,Galectin-2,SUGAR BINDING PROTEIN,OTHER,Q9P4R8,False
375,1D5Y,3.59,0.4487,Right origin-binding protein,transcription/DNA,OTHER,P0ACI0,False
376,2OYN,3.133,0.4475,Riboflavin kinase,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,Q60365,False
377,3CB4,3.572,0.4465,GTP-binding protein lepA,TRANSLATION,TRANSLOCASES,P60785,False
378,1TV5,2.674,0.4457,"Dihydroorotate dehydrogenase homolog, mitochondrial",OXIDOREDUCTASE,OXIDOREDUCTASES,PYRD_PLAF7,False
379,1UKF,2.662,0.4437,Cysteine protease avirulence protein avrPphB,HYDROLASE,HYDROLASES,Q52430,False
380,2IF2,2.66,0.4433,Dephospho-CoA kinase,TRANSFERASE,TRANSFERASES,O67792,False
381,1Z56,2.655,0.4425,Ligase-interacting factor 1,LIGASE,LIGASES,P53150,False
382,1D5B,2.65,0.4417,Ig kappa chain C region,IMMUNE SYSTEM,OTHER,P01834,False
383,1D7C,2.648,0.4413,Cellobiose dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,Q01738,False
384,2Q0J,2.647,0.4412,Uncharacterized protein PA1000,METAL BINDING PROTEIN,OTHER,P20581,False
385,1LWU,2.645,0.4409,Fibrinogen alpha-1 chain,BLOOD CLOTTING,OXIDOREDUCTASES,P02674,False
386,1HM9,2.201,0.4402,Bifunctional protein glmU,TRANSFERASE,TRANSFERASES,Q97R46,False
387,3BRP,3.076,0.4394,C-phycocyanin alpha chain,PHOTOSYNTHESIS,OTHER,P00306,False
388,2NN6,2.63,0.4383,Exosome complex exonuclease RRP45,HYDROLASE/TRANSFERASE,HYDROLASES,Q06265,False
389,1U2C,2.621,0.4368,Dystroglycan,PROTEIN BINDING,OTHER,Q62165,False
390,1X7Z,2.62,0.4367,"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial",OXIDOREDUCTASE,OXIDOREDUCTASES,P12694,False
391,2A98,3.464,0.433,Inositol-trisphosphate 3-kinase C,TRANSFERASE,TRANSFERASES,Q96DU7,False
392,2OWY,2.596,0.4327,Recombination-associated protein rdgC,DNA BINDING PROTEIN,OTHER,Q9HYX7,False
393,2Z2N,3.028,0.4326,Virginiamycin B lyase,LYASE,LYASES,P17978,False
394,1M6J,2.594,0.4323,Triosephosphate isomerase,ISOMERASE,ISOMERASES,O02611,False
395,1EU1,3.857,0.4286,Dimethyl sulfoxide reductase,OXIDOREDUCTASE,OXIDOREDUCTASES,Q57366,False
396,1P16,2.998,0.4283,mRNA-capping enzyme subunit alpha,TRANSFERASE,TRANSFERASES,P78587,False
397,2A9E,3.852,0.428,Catalase,OXIDOREDUCTASE,OXIDOREDUCTASES,P77872,False
398,2RON,2.995,0.4279,Surfactin synthetase thioesterase subunit,HYDROLASE,HYDROLASES,Q08788,False
399,1US1,2.994,0.4278,Membrane primary amine oxidase,OXIDASE,OXIDOREDUCTASES,AOC3_HUMAN,False
400,1UVX,2.993,0.4275,Globin LI637,OXYGEN STORAGE/TRANSPORT,OTHER,Q08753,False
401,1U63,2.992,0.4275,50S ribosomal protein L1P,TRANSCRIPTION/RNA,OTHER,P54050,False
402,1J9A,2.991,0.4273,Oligoribonuclease,HYDROLASE,HYDROLASES,P45340,False
403,2H00,2.99,0.4271,Putative methyltransferase METT10D,TRANSFERASE,TRANSFERASES,Q86W50,False
404,2PBY,2.561,0.4269,Glutaminase,HYDROLASE,HYDROLASES,Q5KY26,False
405,1IX1,2.984,0.4264,Peptide deformylase,HYDROLASE,HYDROLASES,Q9I7A8,False
406,1V5B,2.983,0.4262,3-isopropylmalate dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P12010,False
407,1JCN,2.982,0.4259,Inosine-5-monophosphate dehydrogenase 1,OXIDOREDUCTASE,OXIDOREDUCTASES,IMDH1_HUMAN,False
408,2V4J,2.978,0.4254,"Sulfite reductase, dissimilatory-type subunit alpha",OXIDOREDUCTASE,OXIDOREDUCTASES,P45574,False
409,2HZP,2.975,0.425,Kynureninase,HYDROLASE,HYDROLASES,Q16719,False
410,1V8B,2.975,0.425,Adenosylhomocysteinase,HYDROLASE,HYDROLASES,P50250,False
411,3BXJ,2.975,0.425,Ras GTPase-activating protein SynGAP,SIGNALING PROTEIN,OTHER,Q9QUH6,False
412,1AJ8,2.973,0.4248,Citrate synthase,LYASE,LYASES,Q53554,False
413,1BQ6,2.973,0.4247,Chalcone synthase 2,TRANSFERASE,TRANSFERASES,P30074,False
414,3HBX,2.972,0.4246,Glutamate decarboxylase 1,LYASE,LYASES,Q42521,False
415,1OFH,2.548,0.4246,ATP-dependent hsl protease ATP-binding subunit hslU,HYDROLASE,HYDROLASES,P43773,False
416,1DOS,2.547,0.4245,Fructose-bisphosphate aldolase class 2,LYASE,LYASES,P0AB71,False
417,2ENK,2.547,0.4245,Zinc transporter 9,SIGNALING PROTEIN,OTHER,Q6PML9,False
418,1EGA,2.971,0.4244,GTP-binding protein era,HYDROLASE,HYDROLASES,P06616,False
419,1NTG,2.97,0.4243,"Tyrosyl-tRNA synthetase, cytoplasmic",LIGASE,LIGASES,P54577,False
420,1L7B,2.969,0.4242,DNA ligase,LIGASE,LIGASES,P26996,False
421,1UD1,2.964,0.4235,Glycinin G1,PLANT PROTEIN,OTHER,P04776,False
422,1UF2,2.961,0.4231,Major 114 kDa structural protein,VIRUS,OTHER,P22472,False
423,1MQV,2.961,0.4229,Cytochrome c,ELECTRON TRANSPORT,OXIDOREDUCTASES,P00149,False
424,1J7X,2.955,0.4222,Retinol-binding protein 3,TRANSPORT PROTEIN,TRANSLOCASES,Q7SZI7,False
425,1R19,2.953,0.4219,Serine-aspartate repeat-containing protein G,CELL ADHESION,OTHER,Q9KI13,False
426,1FWK,2.953,0.4219,Homoserine kinase,TRANSFERASE,TRANSFERASES,Q58504,False
427,1NJ8,2.953,0.4218,Prolyl-tRNA synthetase,LIGASE,LIGASES,Q58635,False
428,1MJ4,2.951,0.4216,"Sulfite oxidase, mitochondrial",OXIDOREDUCTASE,OXIDOREDUCTASES,P51687,False
429,1VBG,2.95,0.4214,"Pyruvate, phosphate dikinase 1, chloroplastic",TRANSFERASE,TRANSFERASES,P11155,False
430,1ZZ3,2.948,0.4212,Histone deacetylase-like amidohydrolase,HYDROLASE,HYDROLASES,Q70I53,False
431,2YQI,2.947,0.4211,High mobility group protein B3,TRANSCRIPTION,OTHER,HMGB3_HUMAN,False
432,1ZDE,2.947,0.421,DNA polymerase III subunit alpha,TRANSFERASE,TRANSFERASES,P74750,False
433,2H5G,2.947,0.4209,Delta-1-pyrroline-5-carboxylate synthetase,OXIDOREDUCTASE,OXIDOREDUCTASES,P54886,False
434,2DTG,2.946,0.4208,Insulin receptor,ERROR try this entry again,OTHER,INSR_HUMAN,False
435,1QSA,2.945,0.4207,Soluble lytic murein transglycosylase precursor,TRANSFERASE,TRANSFERASES,P0AGC3,False
436,1OR7,2.945,0.4207,RNA polymerase sigma-E factor,TRANSCRIPTION,OTHER,P0AGB6,False
437,2W48,2.944,0.4206,Sorbitol operon regulator,TRANSCRIPTION,OTHER,P37078,False
438,2RF4,2.943,0.4204,DNA-directed RNA polymerase I subunit RPA43,TRANSFERASE,TRANSFERASES,P46669,False
439,2DAF,2.942,0.4203,IQ and ubiquitin-like domain-containing protein,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,Q8NA54,False
440,2VE7,2.941,0.4201,Kinetochore protein NDC80 homolog,CELL CYCLE,OTHER,O14777,False
441,1WJP,2.94,0.42,Zinc finger protein 295,METAL BINDING PROTEIN,OTHER,Q9ULJ3,False
442,1I11,2.94,0.42,Transcription factor SOX-5,DNA BINDING PROTEIN,OTHER,P35710,False
443,1WI3,2.939,0.4198,DNA-binding protein SATB2,DNA BINDING PROTEIN,OTHER,SATB2_HUMAN,False
444,2NZT,2.939,0.4198,Hexokinase-2,TRANSFERASE,TRANSFERASES,HXK2_HUMAN,False
445,1UWA,2.937,0.4196,Ribulose bisphosphate carboxylase large chain,LYASE,LYASES,P00877,False
446,1NSL,2.937,0.4196,Putative ribosomal N-acetyltransferase ydaF,TRANSFERASE,TRANSFERASES,P96579,False
447,2C7Y,2.937,0.4195,"3-ketoacyl-CoA thiolase 2, peroxisomal",TRANSFERASE,TRANSFERASES,Q56WD9,False
448,2CSJ,2.935,0.4192,Tight junction protein ZO-2,CELL ADHESION,OTHER,Q9Z0U1,False
449,2VAS,2.934,0.4192,Myosin-VI,MOTOR PROTEIN,TRANSLOCASES,Q29122,False
450,2HH8,2.928,0.4183,Uncharacterized protein ydfO,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,P76156,False
451,2BJH,2.926,0.418,Feruloyl esterase A,HYDROLASE,HYDROLASES,O42807,False
452,1YQT,2.926,0.418,RNase l inhibitor,hydrolyase/translation,HYDROLASES,Q8U306,False
453,1N60,2.925,0.4178,Carbon monoxide dehydrogenase small chain,OXIDOREDUCTASE,OXIDOREDUCTASES,P19921,False
454,2EE4,3.341,0.4176,Rho GTPase-activating protein 5,HYDROLASE,HYDROLASES,Q13017,False
455,2QVV,2.923,0.4176,"Fructose-1,6-bisphosphatase 1",HYDROLASE,HYDROLASES,P00636,False
456,2DO1,2.923,0.4176,SAP domain-containing ribonucleoprotein,GENE REGULATION,OTHER,P82979,False
457,1KAR,2.919,0.417,Histidinol dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P06988,False
458,2VXQ,2.919,0.417,Pollen allergen Phl p 2,ALLERGEN,OTHER,P43214,False
459,2VWE,2.918,0.4169,Vascular endothelial growth factor B,IMMUNE SYSTEM,OTHER,P49765,False
460,1HBP,2.499,0.4164,Retinol-binding protein 4,RETINOL TRANSPORT,OTHER,P18902,False
461,2FAF,2.912,0.416,"Phosphoenolpyruvate carboxykinase [GTP], mitochondrial",LYASE,LYASES,P21642,False
462,3PRC,2.911,0.4159,Photosynthetic reaction center cytochrome c subunit,PHOTOSYNTHETIC REACTION CENTER,OXIDOREDUCTASES,P07173,False
463,1UGR,2.911,0.4158,Cobalt-containing nitrile hydratase subunit alpha,LYASE,LYASES,Q7SID2,False
464,1VMI,2.91,0.4157,Ethanolamine utilization protein eutD,TRANSFERASE,TRANSFERASES,P77218,False
465,2BJ3,2.491,0.4152,Putative nickel-responsive regulator,TRANSCRIPTION,OTHER,O58316,False
466,2ARA,2.491,0.4151,Arabinose operon regulatory protein,TRANSCRIPTION REGULATION,OTHER,P0A9E0,False
467,1M5Y,2.902,0.4146,Chaperone surA,"ISOMERASE, CELL CYCLE",OTHER,P0ABZ6,False
468,1TO6,2.488,0.4146,Glycerate kinase,TRANSFERASE,TRANSFERASES,P57098,False
