,Id,Fit,Norm Fit,Name,Keywords,Class,UNIPROT,Trypanosomatida
234,2QQ5,2.712,0.3875,Dehydrogenase/reductase SDR family member 1,OXIDOREDUCTASE,OXIDOREDUCTASES,Q96LJ7,False
235,1WE5,2.71,0.3871,Alpha-xylosidase,HYDROLASE,HYDROLASES,P31434,False
236,1A0E,4.249,0.3863,Xylose isomerase,KETOLISOMERASE,ISOMERASES,P45687,False
237,1I19,4.236,0.3851,Oxidoreductase,OXIDOREDUCTASE,OTHER,Q7SID9,False
238,3D9S,3.843,0.3843,Aquaporin-5,MEMBRANE PROTEIN,OTHER,P55064,False
239,3BA8,4.214,0.3831,DNA ligase,LIGASE,LIGASES,Q837V6,False
240,2CLP,4.208,0.3826,Aflatoxin B1 aldehyde reductase member 3,OXIDOREDUCTASE,OXIDOREDUCTASES,O95154,False
241,2OBX,3.435,0.3817,"6,7-dimethyl-8-ribityllumazine synthase 1",TRANSFERASE,TRANSFERASES,Q986N2,False
242,2C4K,2.661,0.3802,Phosphoribosyl pyrophosphate synthetase-associated protein 1,REGULATORY PROTEIN,OTHER,Q14558,False
243,1JE5,2.657,0.3796,Helix-destabilizing protein,DNA BINDING PROTEIN,OTHER,P03696,False
244,2DFJ,2.655,0.3792,"Bis(5-nucleosyl)-tetraphosphatase, symmetrical",HYDROLASE,HYDROLASES,Q83SQ2,False
245,3BLV,4.169,0.379,"Isocitrate dehydrogenase [NAD] subunit 1, mitochondrial",OXIDOREDUCTASE,OXIDOREDUCTASES,P28834,False
246,1E9A,3.032,0.379,Thymidylate kinase,TRANSFERASE,TRANSFERASES,KTHY_HUMAN,False
247,1N8W,2.641,0.3773,Malate synthase G,LYASE,OTHER,P0A5J4,False
248,1GYL,2.991,0.3739,Peroxisomal (S)-2-hydroxy-acid oxidase,OXIDOREDUCTASE (FLAVOENZYME),OXIDOREDUCTASES,P05414,False
249,3C0R,2.98,0.3726,Ubiquitin thioesterase OTU1,"CELL CYCLE, HYDROLASE",HYDROLASES,P43558,False
250,2JQQ,2.235,0.3725,Conserved oligomeric Golgi complex subunit 2,PROTEIN TRANSPORT,OTHER,P53271,False
251,2QXL,2.607,0.3724,Heat shock protein homolog SSE1,CHAPERONE,OTHER,P32589,False
252,1OJL,5.561,0.3708,Transcriptional regulatory protein zraR,RESPONSE REGULATOR,OTHER,P25852,False
253,1CFP,2.221,0.3702,Protein S100-B,CALCIUM-BINDING PROTEIN,OTHER,P02638,False
254,1SQP,4.433,0.3694,"Cytochrome b-c1 complex subunit 1, mitochondrial",OXIDOREDUCTASE,OTHER,P31800,False
255,2ESF,2.953,0.3691,Carbonic anhydrase 2,LYASE,LYASES,P61517,False
256,2V9K,2.945,0.3682,Putative tRNA pseudouridine synthase Pus10,LYASE,ISOMERASES,Q3MIT2,False
257,1XVP,2.945,0.3681,Nuclear receptor subfamily 1 group I member 3,DNA BINDING PROTEIN,OTHER,NR1I3_HUMAN,False
258,2HPS,2.939,0.3674,Luciferin-binding protein,LUMINESCENT PROTEIN,OTHER,P05938,False
259,1V64,2.937,0.3671,Nucleolar transcription factor 1,TRANSCRIPTION,OTHER,P25976,False
260,1PUF,2.569,0.367,Homeobox protein Hox-A9,Transcription/DNA,OTHER,P09631,False
261,1YTC,2.935,0.3668,Cytochrome c iso-2,ELECTRON TRANSPORT,OTHER,P00045,False
262,2I75,2.566,0.3666,Tyrosine-protein phosphatase non-receptor type 4,HYDROLASE,HYDROLASES,P29074,False
263,1K8I,4.023,0.3658,"Class II histocompatibility antigen, M alpha chain",IMMUNE SYSTEM,OTHER,P28078,False
264,2PAH,4.388,0.3656,Phenylalanine-4-hydroxylase,HYDROXYLASE,OXIDOREDUCTASES,PH4H_HUMAN,False
265,1K5G,2.919,0.3649,GTP-binding nuclear protein Ran,SIGNALING PROTEIN/SIGNALING ACTIVATOR,HYDROLASES,RAN_HUMAN,False
266,2CW0,2.912,0.364,DNA-directed RNA polymerase subunit alpha,TRANSFERASE,TRANSFERASES,Q9Z9H6,False
267,1YIV,2.908,0.3635,Myelin P2 protein,LIPID TRANSPORT,OTHER,P0C6G6,False
268,1T6L,2.544,0.3634,DNA polymerase processivity factor,REPLICATION,OTHER,P16790,False
269,1SPJ,2.907,0.3633,Kallikrein-1,HYDROLASE,HYDROLASES,KLK1_HUMAN,False
270,1FNN,4.344,0.362,Cell division control protein 6,CELL CYCLE,OTHER,Q8ZYK1,False
271,1L1O,3.982,0.362,Replication protein A 14 kDa subunit,DNA BINDING PROTEIN,OTHER,P35244,False
272,1DKU,2.894,0.3618,Ribose-phosphate pyrophosphokinase,TRANSFERASE,TRANSFERASES,P14193,False
273,3DBH,4.328,0.3607,NEDD8-activating enzyme E1 regulatory subunit,CELL CYCLE,OTHER,Q13564,False
274,1F06,4.324,0.3603,Meso-diaminopimelate D-dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P04964,False
275,1IGN,8.642,0.3601,DNA-binding protein RAP1,DNA BINDING PROTEIN/DNA,OTHER,P11938,False
276,2CRW,2.88,0.36,ADP-ribosylation factor GTPase-activating protein 3,SIGNALING PROTEIN,OTHER,Q9NP61,False
277,3GE1,2.878,0.3598,Glycerol kinase,TRANSFERASE,TRANSFERASES,Q5HGD2,False
278,2YWH,2.877,0.3596,GTP-binding protein lepA,TRANSLATION,HYDROLASES,O67618,False
279,1V16,2.514,0.3592,"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial",OXIDOREDUCTASE,OXIDOREDUCTASES,P12694,False
280,1JND,4.295,0.358,Chitinase-like protein Idgf2,HORMONE/GROWTH FACTOR,OTHER,Q9V3D4,False
281,2JI4,2.863,0.3578,Phosphoribosyl pyrophosphate synthetase-associated protein 2,TRANSFERASE,OTHER,O60256,False
282,2P67,2.861,0.3577,LAO/AO transport system kinase,TRANSFERASE,HYDROLASES,P27254,False
283,1R0K,5.004,0.3574,1-deoxy-D-xylulose 5-phosphate reductoisomerase,OXIDOREDUCTASE,OXIDOREDUCTASES,Q9X5F2,False
284,1S2M,2.858,0.3572,ATP-dependent RNA helicase DHH1,RNA BINDING PROTEIN,HYDROLASES,P39517,False
285,1QBI,4.27,0.3558,Quinoprotein glucose dehydrogenase B,OXIDOREDUCTASE,OXIDOREDUCTASES,P13650,False
286,1PRX,2.491,0.3558,Peroxiredoxin-6,ANTIOXIDANT,OXIDOREDUCTASES,P30041,False
287,1FXX,2.834,0.3543,Exodeoxyribonuclease I,HYDROLASE,HYDROLASES,P04995,False
288,1AOK,2.834,0.3542,Phospholipase A2 inhibitor,HYDROLASE,OTHER,P04084,False
289,1MDA,2.833,0.3541,Amicyanin,ELECTRON TRANSPORT,OTHER,P22364,False
290,2CTQ,2.477,0.3539,DnaJ homolog subfamily C member 12,CHAPERONE,OTHER,DJC12_HUMAN,False
291,3BES,4.598,0.3537,Interferon gamma,IMMUNE SYSTEM,OTHER,P01579,False
292,1OMZ,2.829,0.3536,Exostosin-like 2,TRANSFERASE,TRANSFERASES,Q9ES89,False
293,2GLI,2.473,0.3533,Zinc finger protein GLI1,TRANSCRIPTION/DNA,OTHER,GLI1_HUMAN,False
294,2WGH,4.238,0.3532,Ribonucleoside-diphosphate reductase large subunit,OXIDOREDUCTASE,OXIDOREDUCTASES,P23921,False
295,1JXH,3.885,0.3532,Phosphomethylpyrimidine kinase,TRANSFERASE,TRANSFERASES,P55882,False
296,2QAE,2.467,0.3524,Dihydrolipoyl dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P90597,True
297,1Q6H,4.2,0.35,FKBP-type peptidyl-prolyl cis-trans isomerase fkpA,ISOMERASE,ISOMERASES,FKBA_ECOLI,False
298,1F3B,4.197,0.3498,Glutathione S-transferase A1,TRANSFERASE,TRANSFERASES,P13745,False
299,3D98,2.099,0.3498,Bifunctional protein glmU,TRANSFERASE,OTHER,P96382,False
300,3C5K,2.447,0.3495,Histone deacetylase 6,HYDROLASE,HYDROLASES,HDAC6_HUMAN,False
301,2E19,2.791,0.3488,Zinc finger E-box-binding homeobox 1,TRANSCRIPTION,OTHER,P37275,False
302,1PN0,2.789,0.3486,Phenol 2-monooxygenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P15245,False
303,3DT9,2.783,0.3479,Platelet-activating factor acetylhydrolase IB subunit gamma,HYDROLASE,HYDROLASES,Q29460,False
304,2NZT,3.821,0.3474,Hexokinase-2,TRANSFERASE,TRANSFERASES,HXK2_HUMAN,False
305,2PHL,3.474,0.3474,"Phaseolin, beta-type",PLANT SEED STORAGE PROTEIN(VICILIN),OTHER,P02853,False
306,1XDT,4.16,0.3467,Proheparin-binding EGF-like growth factor,COMPLEX (TOXIN/GROWTH FACTOR),OTHER,HBEGF_HUMAN,False
307,3CWW,4.501,0.3462,Insulin-degrading enzyme,HYDROLASE,HYDROLASES,P14735,False
308,1WIB,2.77,0.3462,60S ribosomal protein L12,RIBOSOME,OTHER,P35979,False
309,1X4A,2.77,0.3462,"Splicing factor, arginine/serine-rich 1",RNA BINDING PROTEIN,OTHER,Q07955,False
310,1FCH,2.768,0.346,Peroxisomal targeting signal 1 receptor,SIGNALING PROTEIN,OTHER,P50542,False
311,2P85,2.767,0.3458,Cytochrome P450 2A13,OXIDOREDUCTASE,OXIDOREDUCTASES,CP2AD_HUMAN,False
312,2PIA,2.762,0.3453,Phthalate dioxygenase reductase,REDUCTASE,OXIDOREDUCTASES,P33164,False
313,2ZS0,2.76,0.345,Extracellular giant hemoglobin major globin subunit A1,"Oxygen Storage, Oxygen transport",OTHER,Q7M419,False
314,1BH9,3.793,0.3448,Transcription initiation factor TFIID subunit 13,TRANSCRIPTION REGULATION COMPLEX,OTHER,Q15543,False
315,1WBB,5.859,0.3447,DNA mismatch repair protein mutS,DNA-BINDING,OTHER,P23909,False
316,3DWL,4.132,0.3443,Actin-related protein 3,STRUCTURAL PROTEIN,OTHER,P32390,False
317,1K3V,4.13,0.3442,Coat protein VP1,VIRUS,OTHER,P18546,False
318,3IFB,2.406,0.3437,"Fatty acid-binding protein, intestinal",LIPID BINDING PROTEIN,OTHER,FABPI_HUMAN,False
319,3B5K,4.466,0.3435,Interleukin-5,CYTOKINE,OTHER,P04401,False
320,3EQ1,2.745,0.3431,Porphobilinogen deaminase,TRANSFERASE,TRANSFERASES,P08397,False
321,2D3A,3.426,0.3426,Glutamine synthetase root isozyme 3,LIGASE,LIGASES,P38561,False
322,2NNA,4.104,0.342,"HLA class II histocompatibility antigen, DQ(3) beta chain",IMMUNE SYSTEM,OTHER,HB24_HUMAN,False
323,1OQS,2.736,0.342,Phospholipase A2 RV-7,HYDROLASE,HYDROLASES,P31100,False
324,1I9Y,2.736,0.342,"Inositol-1,4,5-trisphosphate 5-phosphatase 1",HYDROLASE,HYDROLASES,O43001,False
325,1XFI,2.394,0.342,Uncharacterized protein At2g17340,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",HYDROLASES,Q949P3,False
326,2JA3,4.101,0.3418,Chloride channel protein 5,TRANSPORT PROTEIN,OTHER,CLCN5_HUMAN,False
327,3C9I,3.757,0.3415,Tail needle protein gp26,VIRAL PROTEIN,OTHER,P35837,False
328,2K7H,3.755,0.3413,Stress-induced protein SAM22,ALLERGEN,OTHER,P26987,False
329,1F9A,4.426,0.3404,Nicotinamide-nucleotide adenylyltransferase,TRANSFERASE,TRANSFERASES,Q57961,False
330,2HYX,4.083,0.3403,Protein dipZ,UNKNOWN FUNCTION,OTHER,Q10801,False
331,2NN6,3.741,0.3401,Exosome complex exonuclease RRP45,HYDROLASE/TRANSFERASE,OTHER,Q06265,False
332,1X8D,3.401,0.3401,L-rhamnose mutarotase,BIOSYNTHETIC PROTEIN,ISOMERASES,P32156,False
333,2QKD,2.039,0.3398,Zinc finger protein ZPR1,"SIGNALING PROTEIN, CELL CYCLE",OTHER,Q62384,False
334,1N9E,4.411,0.3393,Lysyl oxidase,OXIDOREDUCTASE,OXIDOREDUCTASES,Q96X16,False
335,1SHZ,4.407,0.339,Rho guanine nucleotide exchange factor 1,SIGNALING PROTEIN,OTHER,ARHG1_HUMAN,False
336,1SDD,3.385,0.3385,Coagulation factor V,BLOOD CLOTTING,OTHER,Q28107,False
337,2Z6D,2.707,0.3384,Phototropin-2,TRANSFERASE,TRANSFERASES,P93025,False
338,1VFR,4.059,0.3382,Major NAD(P)H-flavin oxidoreductase,OXIDOREDUCTASE,OXIDOREDUCTASES,P46072,False
339,1QAG,4.057,0.3381,Utrophin,STRUCTURAL PROTEIN,OTHER,P46939,False
340,1GO2,3.712,0.3375,Ferredoxin--NADP reductase,OXIDOREDUCTASE,OXIDOREDUCTASES,P21890,False
341,1Z1S,4.044,0.337,Uncharacterized phzA/B-like protein PA3332,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,Q9HYR3,False
342,1WNH,2.696,0.337,Latexin,HYDROLASE  INHIBITOR,OTHER,P70202,False
343,2CMW,4.38,0.3369,Casein kinase I isoform gamma-1,TRANSFERASE,TRANSFERASES,KC1G1_HUMAN,False
344,2IW2,3.359,0.3359,Xaa-Pro dipeptidase,HYDROLASE,HYDROLASES,PEPD_HUMAN,False
345,1R6U,4.028,0.3357,"Tryptophanyl-tRNA synthetase, cytoplasmic",LIGASE,LIGASES,P23381,False
346,1SKQ,2.678,0.3348,Elongation factor 1-alpha,TRANSLATION,OTHER,P35021,False
347,1Y4J,2.675,0.3343,Sulfatase-modifying factor 2,SUGAR BINDING PROTEIN,OTHER,Q8NBJ7,False
348,3EKE,2.672,0.334,Replicase polyprotein 1ab,HYDROLASE,OTHER,P0C6Y1,False
349,1RWB,4.005,0.3338,Glucose 1-dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P40288,False
350,2CV1,8.343,0.3337,Glutamyl-tRNA synthetase,ligase/RNA,LIGASES,P27000,False
351,2E2L,13.3,0.3325,Formamidase,HYDROLASE,HYDROLASES,O25836,False
352,1W9Y,2.991,0.3324,1-aminocyclopropane-1-carboxylate oxidase 1,OXYGENASE,OXIDOREDUCTASES,Q08506,False
353,3FY2,3.653,0.3321,Ephrin type-A receptor 3,TRANSFERASE,TRANSFERASES,P29320,False
354,1TQP,2.983,0.3314,RIO-type serine/threonine-protein kinase Rio2,RIBOSOME,TRANSFERASES,O30245,False
355,3C3C,9.597,0.3309,Phosphoglycerate kinase 1,TRANSFERASE,TRANSFERASES,P00558,False
356,1X1M,2.972,0.3302,Ubiquitin-like protein 7,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,Q91W67,False
357,2B7Y,4.291,0.3301,Favin,LECTIN,OTHER,P02871,False
358,2TPL,2.968,0.3297,Tyrosine phenol-lyase,LYASE,LYASES,P31012,False
359,1SL8,4.285,0.3296,Aequorin-1,LUMINESCENT PROTEIN,OTHER,P07164,False
360,2O2J,2.629,0.3286,Tryptophan synthase beta chain,LYASE,OTHER,P66984,False
361,2GOK,4.263,0.3279,Imidazolonepropionase,HYDROLASE,HYDROLASES,Q8U8Z6,False
362,1NEC,3.274,0.3274,Oxygen-insensitive NAD(P)H nitroreductase,OXIDOREDUCTASE,OXIDOREDUCTASES,Q01234,False
363,1EE9,4.255,0.3273,Methylenetetrahydrofolate dehydrogenase [NAD+],OXIDOREDUCTASE,OXIDOREDUCTASES,Q02046,False
364,2VL6,8.504,0.3271,Minichromosome maintenance protein MCM,DNA BINDING PROTEIN,HYDROLASES,Q9UXG1,False
365,2C9O,2.944,0.3271,RuvB-like 1,HYDROLASE,HYDROLASES,Q9Y265,False
366,1SR8,4.244,0.3264,Putative cobalt-precorrin-6A synthase [deacetylating],BIOSYNTHETIC PROTEIN,TRANSFERASES,O29535,False
367,2PVQ,2.938,0.3264,Glutathione S-transferase,TRANSFERASE,TRANSFERASES,P81065,False
368,1LAR,2.607,0.3259,Receptor-type tyrosine-protein phosphatase F,HYDROLASE,HYDROLASES,P10586,False
369,2VWT,2.929,0.3255,2-keto-3-deoxy-L-rhamnonate aldolase,LYASE,LYASES,P76469,False
370,2NQ2,2.925,0.325,Probable ABC transporter permease protein HI1471,METAL TRANSPORT,OTHER,Q57130,False
371,2EA1,8.447,0.3249,Ribonuclease I,HYDROLASE,LYASES,P21338,False
372,2G6B,2.923,0.3248,Ras-related protein Rab-26,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,RAB26_HUMAN,False
373,1FFV,3.892,0.3243,Carbon monoxide dehydrogenase small chain,HYDROLASE,OXIDOREDUCTASES,P19915,False
374,3GSB,2.592,0.324,"Glutamate-1-semialdehyde 2,1-aminomutase",ISOMERASE,ISOMERASES,P24630,False
375,3FFH,4.208,0.3237,Histidinol-phosphate aminotransferase,TRANSFERASE,TRANSFERASES,Q92A83,False
376,1PN4,2.912,0.3235,Peroxisomal hydratase-dehydrogenase-epimerase,LYASE,OTHER,P22414,False
377,1V9X,2.586,0.3233,Poly [ADP-ribose] polymerase 1,TRANSFERASE,TRANSFERASES,Q9ZP54,False
378,1COZ,2.907,0.323,Glycerol-3-phosphate cytidylyltransferase,TRANSFERASE,TRANSFERASES,P27623,False
379,2FIY,2.905,0.3228,Protein fdhE homolog,"Structural genomics, unknown function",OTHER,Q9HV00,False
380,1NOX,2.579,0.3223,NADH dehydrogenase,FLAVOENZYME,TRANSLOCASES,Q60049,False
381,2H9C,3.543,0.3221,Salicylate biosynthesis protein pchB,LYASE,LYASES,Q51507,False
382,1WDM,2.898,0.322,Fatty acid oxidation complex subunit alpha,"LYASE,OXIDOREDUCTASE/TRANSFERASE",OTHER,P28793,False
383,1YW6,3.54,0.3219,Succinylglutamate desuccinylase,HYDROLASE,HYDROLASES,P76215,False
384,1ID3,2.894,0.3215,Histone H3,STRUCTURAL PROTEIN/DNA,OTHER,P61830,False
385,1P9P,2.889,0.321,tRNA,TRANSFERASE,TRANSFERASES,P0A876,False
386,2DE4,2.247,0.321,2-hydroxybiphenyl-2-sulfinate desulfinase,HYDROLASE,HYDROLASES,P54997,False
387,1XX6,2.882,0.3202,Thymidine kinase,TRANSFERASE,TRANSFERASES,Q97F65,False
388,1Y6A,2.881,0.3201,Vascular endothelial growth factor receptor 2,TRANSFERASE,TRANSFERASES,VGFR2_HUMAN,False
389,2EX3,4.47,0.3193,DNA polymerase,transferase/replication,TRANSFERASES,P03680,False
390,2DXC,3.826,0.3188,Thiocyanate hydrolase subunit alpha,HYDROLASE,HYDROLASES,O66187,False
391,2ESV,2.866,0.3184,"HLA class I histocompatibility antigen, alpha chain E",IMMUNE SYSTEM,OTHER,HLAE_HUMAN,False
392,1TC5,2.543,0.3179,Probable D-tyrosyl-tRNA(Tyr) deacylase,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",HYDROLASES,P84066,True
393,1BDG,3.171,0.3171,Hexokinase,HEXOKINASE,TRANSFERASES,Q26609,False
394,1S7Q,2.852,0.3169,"H-2 class I histocompatibility antigen, K-B alpha chain",IMMUNE SYSTEM,OTHER,P01901,False
395,1MRO,4.118,0.3168,Methyl-coenzyme M reductase I subunit alpha,METHANOGENESIS,TRANSFERASES,P11558,False
396,1ZT7,2.851,0.3168,"H-2 class I histocompatibility antigen, K-K alpha chain",IMMUNE SYSTEM,OTHER,P04223,False
397,2V4J,4.113,0.3164,"Sulfite reductase, dissimilatory-type subunit alpha",OXIDOREDUCTASE,OTHER,P45574,False
398,1I7L,3.477,0.3161,Synapsin-2,NEUROPEPTIDE,OTHER,Q63537,False
399,1I2C,3.782,0.3151,"UDP-sulfoquinovose synthase, chloroplastic",BIOSYNTHETIC PROTEIN,HYDROLASES,O48917,False
400,2VHD,2.836,0.3151,Cytochrome c551 peroxidase,OXIDOREDUCTASE,OXIDOREDUCTASES,P14532,False
401,2H7F,5.67,0.315,DNA topoisomerase 1,ISOMERASE/DNA,ISOMERASES,P32989,False
402,1NEE,2.834,0.3148,Translation initiation factor 2 subunit beta,TRANSLATION,OTHER,O27797,False
403,1IIE,4.406,0.3147,HLA class II histocompatibility antigen gamma chain,MAJOR HISTOCOMPATIBILITY COMPLEX,OTHER,HG2A_HUMAN,False
404,1ZKR,2.831,0.3146,Major allergen I polypeptide chain 2,ALLERGEN,OTHER,P30440,False
405,1FSK,2.823,0.3137,Major pollen allergen Bet v 1-A,IMMUNE SYSTEM,OTHER,P15494,False
406,1M22,2.82,0.3133,Peptide amidase,HYDROLASE,OTHER,Q8RJN5,False
407,3FTD,2.82,0.3133,Dimethyladenosine transferase,TRANSFERASE,TRANSFERASES,O67680,False
408,2C96,2.506,0.3133,Psp operon transcriptional activator,TRANSCRIPTION REGULATION,OTHER,P37344,False
409,3D7I,3.131,0.3131,Uncharacterized protein MJ0742,LYASE,OTHER,Q58152,False
410,1Y7P,4.381,0.3129,Hypothetical protein AF_1403,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,O28869,False
411,2DUK,2.816,0.3129,Diphosphoinositol polyphosphate phosphohydrolase 2,HYDROLASE,HYDROLASES,Q8R2U6,False
412,2OKJ,4.06,0.3123,Glutamate decarboxylase 1,LYASE,LYASES,Q99259,False
413,1KAR,2.809,0.3121,Histidinol dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P06988,False
414,3FFD,4.352,0.3109,Parathyroid hormone-related protein,IMMUNE SYSTEM/HORMONE,OTHER,P12272,False
415,2ZIW,4.351,0.3108,Crossover junction endonuclease MUS81,HYDROLASE,HYDROLASES,Q7SXA9,False
416,2QYG,2.79,0.31,Ribulose bisphosphate carboxylase-like protein 2,UNKNOWN FUNCTION,OTHER,Q6ND47,False
417,1YWQ,4.338,0.3098,Nitroreductase family protein,OXIDOREDUCTASE,OTHER,Q81EW9,False
418,2GED,3.706,0.3088,Signal recognition particle receptor subunit beta,"PROTEIN TRANSPORT, SIGNALING PROTEIN",OTHER,P36057,False
419,1JUV,2.775,0.3083,Dihydrofolate reductase,OXIDOREDUCTASE,OXIDOREDUCTASES,P04382,False
420,2YSW,2.464,0.308,3-dehydroquinate dehydratase,LYASE,LYASES,O66440,False
421,1BPW,2.463,0.3079,Betaine aldehyde dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P56533,False
422,1Q7C,4.309,0.3078,3-oxoacyl-[acyl-carrier-protein] reductase,OXIDOREDUCTASE,OXIDOREDUCTASES,P0AEK2,False
423,2C91,2.77,0.3078,Aflatoxin B1 aldehyde reductase member 2,OXIDOREDUCTASE,OXIDOREDUCTASES,Q8CG76,False
424,2HB6,2.766,0.3073,Leucine aminopeptidase 1,HYDROLASE,HYDROLASES,P34629,False
425,1XS6,3.977,0.3059,Deoxycytidine triphosphate deaminase,HYDROLASE,HYDROLASES,P28248,False
426,1WWU,3.671,0.3059,Epidermal growth factor receptor kinase substrate 8-like protein 2,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,Q9H6S3,False
427,1Q1L,2.736,0.304,Chorismate synthase,LYASE,LYASES,O66493,False
428,1B0A,3.949,0.3038,Bifunctional protein folD,"OXIDOREDUCTASE,HYDROLASE",OTHER,P24186,False
429,2D1C,2.729,0.3033,Isocitrate dehydrogenase [NADP],OXIDOREDUCTASE,OXIDOREDUCTASES,P33197,False
430,2HAH,2.423,0.3029,Pol polyprotein,HYDROLASE/HYDROLASE INHIBITOR,OTHER,P16088,False
431,2HAK,2.42,0.3025,Serine/threonine-protein kinase MARK1,"SIGNALING PROTEIN,TRANSFERASE",TRANSFERASES,Q9P0L2,False
432,1MZJ,2.721,0.3023,3-oxoacyl-[acyl-carrier-protein] synthase 3,TRANSFERASE,TRANSFERASES,Q9F6D4,False
433,1LNU,4.222,0.3016,"H-2 class II histocompatibility antigen, A-B alpha chain",SUGAR BINDING PROTEIN,OTHER,P14434,False
434,2INY,4.212,0.3009,Hexon protein,VIRAL PROTEIN,OTHER,P42671,False
435,2E6O,2.697,0.2997,HMG box-containing protein 1,"TRANSCRIPTION, CELL CYCLE",OTHER,O60381,False
436,1EX2,2.693,0.2992,Septum formation protein Maf,STRUCTURAL GENOMICS,HYDROLASES,Q02169,False
437,1S70,2.692,0.2991,Serine/threonine-protein phosphatase PP1-beta catalytic subunit,HYDROLASE,HYDROLASES,P62140,False
438,1C7R,2.691,0.299,Glucose-6-phosphate isomerase B,ISOMERASE,ISOMERASES,P13376,False
439,1F0N,2.686,0.2984,Antigen 85-B,TRANSFERASE,OTHER,P0C5B9,False
440,1U0A,3.281,0.2982,Beta-glucanase,HYDROLASE,HYDROLASES,P23904,False
441,2Q8F,2.981,0.2981,"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 1, mitochondrial",TRANSFERASE,TRANSFERASES,PDK1_HUMAN,False
442,1WM4,4.171,0.2979,Coactosin-like protein,PROTEIN BINDING,OTHER,Q9CQI6,False
443,1TUW,2.978,0.2978,Tetracenomycin polyketide synthesis protein tcmI,UNKNOWN FUNCTION,LYASES,P39890,False
444,1O5W,2.679,0.2977,Amine oxidase [flavin-containing] A,OXIDOREDUCTASE,OXIDOREDUCTASES,P21397,False
445,2K0L,2.971,0.2971,Outer membrane protein A,MEMBRANE PROTEIN,OTHER,P24017,False
446,1GGW,2.079,0.297,Myosin regulatory light chain cdc4,CYTOKINE,OTHER,Q09196,False
447,1VLI,4.148,0.2963,Spore coat polysaccharide biosynthesis protein spsE,BIOSYNTHETIC PROTEIN,OTHER,P39625,False
448,2JGD,2.663,0.2959,2-oxoglutarate dehydrogenase E1 component,OXIDOREDUCTASE,OXIDOREDUCTASES,P0AFG3,False
449,2PIH,2.949,0.2949,Uncharacterized protein ymcA,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,O31779,False
450,2K7I,2.65,0.2945,UPF0339 protein Atu0232,"structural genomics, unknown function",OTHER,Q8UIR1,False
451,2DYM,3.828,0.2944,Autophagy protein 5,PROTEIN TURNOVER/PROTEIN TURNOVER,OTHER,Q12380,False
452,1DMH,2.943,0.2943,"Catechol 1,2-dioxygenase",OXIDOREDUCTASE,OXIDOREDUCTASES,P07773,False
453,2IXN,2.942,0.2942,Serine/threonine-protein phosphatase 2A activator 2,ISOMERASE,ISOMERASES,Q12461,False
454,1EVY,2.939,0.2939,"Glycerol-3-phosphate dehydrogenase [NAD+], glycosomal",OXIDOREDUCTASE,OXIDOREDUCTASES,P90551,True
455,2ZAN,2.645,0.2939,Vacuolar protein sorting-associated protein 4B,PROTEIN TRANSPORT,HYDROLASES,P46467,False
456,1HJQ,2.934,0.2934,"Arabinogalactan endo-1,4-beta-galactosidase",HYDROLASE,HYDROLASES,P83691,False
457,1NY1,2.641,0.2934,Probable polysaccharide deacetylase pdaA,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",HYDROLASES,O34928,False
458,1SQI,2.932,0.2932,4-hydroxyphenylpyruvate dioxygenase,BIOSYNTHETIC PROTEIN,OXIDOREDUCTASES,P32754,False
459,3H1C,2.932,0.2932,Polyribonucleotide nucleotidyltransferase,TRANSFERASE,TRANSFERASES,P05055,False
460,2CKC,2.93,0.293,Chromodomain-helicase-DNA-binding protein 7,HYDROLASE,HYDROLASES,Q9P2D1,False
461,1VZO,2.93,0.293,Ribosomal protein S6 kinase alpha-5,TRANSFERASE,TRANSFERASES,KS6A5_HUMAN,False
462,2C0G,2.637,0.293,Protein windbeutel,CHAPERONE,OTHER,O44342,False
463,1PSW,2.928,0.2928,ADP-heptose--LPS heptosyltransferase 2,TRANSFERASE,TRANSFERASES,P37692,False
464,1XFB,2.342,0.2927,Fructose-bisphosphate aldolase C,LYASE,LYASES,ALDOC_HUMAN,False
465,1C7S,7.901,0.2926,Chitobiase,HYDROLASE,HYDROLASES,Q54468,False
466,1HXD,2.34,0.2925,Bifunctional protein birA  synthetase,LIGASE,OTHER,P06709,False
467,2NOT,2.34,0.2925,Phospholipase A2,HYDROLASE,HYDROLASES,P00609,False
