,Id,Fit,Norm Fit,Name,Keywords,Class,UNIPROT,Trypanosomatida
231,1NJ8,2.964,0.4235,Prolyl-tRNA synthetase,LIGASE,LIGASES,Q58635,False
232,1OG4,2.539,0.4232,T-cell ecto-ADP-ribosyltransferase 2,TRANSFERASE,TRANSFERASES,P20974,False
233,2YQI,2.961,0.423,High mobility group protein B3,TRANSCRIPTION,OTHER,HMGB3_HUMAN,False
234,2H00,2.96,0.4229,Putative methyltransferase METT10D,TRANSFERASE,TRANSFERASES,Q86W50,False
235,3HBX,2.958,0.4225,Glutamate decarboxylase 1,LYASE,LYASES,Q42521,False
236,2OYN,2.957,0.4225,Riboflavin kinase,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,Q60365,False
237,2HH8,2.956,0.4223,Uncharacterized protein ydfO,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,P76156,False
238,2C7Y,2.954,0.422,"3-ketoacyl-CoA thiolase 2, peroxisomal",TRANSFERASE,TRANSFERASES,Q56WD9,False
239,2RON,2.947,0.421,Surfactin synthetase thioesterase subunit,HYDROLASE,HYDROLASES,Q08788,False
240,2A9E,3.787,0.4207,Catalase,OXIDOREDUCTASE,OXIDOREDUCTASES,P77872,False
241,2JWY,2.939,0.4199,Uncharacterized lipoprotein yajI,LIPOPROTEIN,OTHER,P46122,False
242,3BXJ,2.938,0.4197,Ras GTPase-activating protein SynGAP,SIGNALING PROTEIN,OTHER,Q9QUH6,False
243,1MQV,2.937,0.4195,Cytochrome c,ELECTRON TRANSPORT,OXIDOREDUCTASES,P00149,False
244,1ZZ3,2.936,0.4194,Histone deacetylase-like amidohydrolase,HYDROLASE,HYDROLASES,Q70I53,False
245,2JU0,2.936,0.4194,Calcium-binding protein NCS-1,METAL BINDING PROTEIN/SIGNALING PROTEIN,OTHER,Q06389,False
246,1XPO,2.934,0.4192,Transcription termination factor rho,TRANSCRIPTION/RNA,OTHER,P0AG30,False
247,1X7Z,2.515,0.4191,"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial",OXIDOREDUCTASE,OXIDOREDUCTASES,P12694,False
248,2CMW,2.513,0.4189,Casein kinase I isoform gamma-1,TRANSFERASE,TRANSFERASES,KC1G1_HUMAN,False
249,1U4J,2.93,0.4186,Phospholipase A2 isoform 2,HYDROLASE,HYDROLASES,Q6SLM1,False
250,2GU0,2.509,0.4182,Non-structural protein 2,VIRAL PROTEIN,OTHER,Q9PY93,False
251,2EX8,2.508,0.418,D-alanyl-D-alanine carboxypeptidase dacB,HYDROLASE,HYDROLASES,P24228,False
252,2AC0,2.507,0.4178,Cellular tumor antigen p53,APOPTOSIS/DNA,OXIDOREDUCTASES,P53_HUMAN,False
253,2AA7,2.924,0.4177,Mineralocorticoid receptor,TRANSCRIPTION,OTHER,MCR_HUMAN,False
254,1NHY,2.923,0.4176,Elongation factor 1-gamma 1,TRANSLATION,TRANSLOCASES,P29547,False
255,1JOF,2.92,0.4172,"Carboxy-cis,cis-muconate cyclase",ISOMERASE,ISOMERASES,P38677,False
256,1IAU,2.919,0.417,Granzyme B,HYDROLASE/HYDROLASE INHIBITOR,HYDROLASES,GRAB_HUMAN,False
257,7ICS,2.918,0.4169,DNA polymerase beta,TRANSFERASE/DNA,TRANSFERASES,DPOLB_HUMAN,False
258,1WI3,2.914,0.4163,DNA-binding protein SATB2,DNA BINDING PROTEIN,OTHER,SATB2_HUMAN,False
259,1V5B,2.914,0.4163,3-isopropylmalate dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P12010,False
260,3CZM,2.911,0.4159,L-lactate dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,Q27797,False
261,1OHE,2.911,0.4159,Dual specificity protein phosphatase CDC14B,HYDROLASE,HYDROLASES,O60729,False
262,1AIH,2.911,0.4159,Integrase,DNA INTEGRATION,TRANSLOCASES,P21442,False
263,2R3V,2.908,0.4154,Mevalonate kinase,TRANSFERASE,TRANSFERASES,KIME_HUMAN,False
264,1QCB,2.492,0.4153,"Heat-labile enterotoxin IIB, B chain",ENTEROTOXIN,OTHER,P43529,False
265,1OR7,2.905,0.415,RNA polymerase sigma-E factor,TRANSCRIPTION,OTHER,P0AGB6,False
266,1URH,2.9,0.4143,3-mercaptopyruvate sulfurtransferase,TRANSFERASE,TRANSFERASES,P31142,False
267,1TZP,2.899,0.4142,Penicillin-insensitive murein endopeptidase precursor,HYDROLASE,HYDROLASES,P0C0T5,False
268,1C0L,2.899,0.4141,D-amino-acid oxidase,OXIDOREDUCTASE,OXIDOREDUCTASES,P80324,False
269,2QQ5,2.899,0.4141,Dehydrogenase/reductase SDR family member 1,OXIDOREDUCTASE,OXIDOREDUCTASES,Q96LJ7,False
270,1FOK,2.897,0.4138,Type-2 restriction enzyme FokI,HYDROLASE/DNA,HYDROLASES,P14870,False
271,1NEX,2.896,0.4137,Suppressor of kinetochore protein 1,"LIGASE, CELL CYCLE",LIGASES,P52286,False
272,2GOY,2.892,0.4132,Phosphoadenosine phosphosulfate reductase,OXIDOREDUCTASE,OXIDOREDUCTASES,O05927,False
273,2PR6,2.89,0.4129,Blue-light photoreceptor,"FLAVOPROTEIN, SIGNALING PROTEIN",OTHER,O34627,False
274,1UVX,2.889,0.4127,Globin LI637,OXYGEN STORAGE/TRANSPORT,OTHER,Q08753,False
275,1CPJ,2.884,0.412,Cathepsin B,HYDROLASE,HYDROLASES,P00787,False
276,2ATQ,2.881,0.4116,DNA polymerase,TRANSFERASE/DNA BINDING PROTEIN,TRANSFERASES,Q38087,False
277,2J4K,2.879,0.4113,Uridylate kinase,TRANSFERASE,TRANSFERASES,Q97ZE2,False
278,1UD1,2.878,0.4112,Glycinin G1,PLANT PROTEIN,OTHER,P04776,False
279,1VMD,2.878,0.4111,Methylglyoxal synthase,LYASE,LYASES,Q9X0R7,False
280,1VR3,2.878,0.4111,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase",OXIDOREDUCTASE,OXIDOREDUCTASES,Q99JT9,False
281,1JE5,2.876,0.4109,Helix-destabilizing protein,DNA BINDING PROTEIN,OTHER,P03696,False
282,2BAS,2.875,0.4107,Uncharacterized EAL-domain containing protein ykuI,SIGNALING PROTEIN,OTHER,O35014,False
283,1YA0,2.874,0.4105,Protein SMG7,SIGNALING PROTEIN,OTHER,Q92540,False
284,2HZV,2.873,0.4104,Nickel-responsive regulator,METAL BINDING PROTEIN/DNA,OTHER,P0A6Z6,False
285,1X65,2.461,0.4102,Cold shock domain-containing protein E1,RNA BINDING PROTEIN,TRANSLOCASES,O75534,False
286,1W63,2.87,0.41,AP-1 complex subunit gamma-1,ENDOCYTOSIS,OTHER,P22892,False
287,1SMQ,2.865,0.4093,Ribonucleoside-diphosphate reductase small chain 1,OXIDOREDUCTASE,OXIDOREDUCTASES,P09938,False
288,1S31,2.863,0.409,Tubby protein,SIGNALING PROTEIN,OTHER,P50586,False
289,2ID4,3.675,0.4084,Kexin,HYDROLASE/HYDROLASE INHIBITOR,HYDROLASES,P13134,False
290,2QVL,2.857,0.4081,Diacylglycerol kinase,TRANSFERASE,TRANSFERASES,Q6GFF9,False
291,1J3X,2.856,0.408,High mobility group protein B2,DNA BINDING PROTEIN,OTHER,P17741,False
292,1Q7L,2.855,0.4079,Aminoacylase-1,HYDROLASE,HYDROLASES,Q03154,False
293,1WGW,2.847,0.4067,Signal recognition particle 54 kDa protein,SIGNALING PROTEIN,OTHER,P14576,False
294,1UWA,2.843,0.4061,Ribulose bisphosphate carboxylase large chain,LYASE,LYASES,P00877,False
295,3BOM,2.842,0.406,Hemoglobin subunit alpha-4,OXYGEN STORAGE/TRANSPORT,OTHER,P14527,False
296,1MJ4,2.842,0.406,"Sulfite oxidase, mitochondrial",OXIDOREDUCTASE,OXIDOREDUCTASES,P51687,False
297,1V8B,2.838,0.4055,Adenosylhomocysteinase,HYDROLASE,HYDROLASES,P50250,False
298,2IF2,2.426,0.4043,Dephospho-CoA kinase,TRANSFERASE,TRANSFERASES,O67792,False
299,1MHY,2.829,0.4041,Methane monooxygenase component A alpha chain,OXIDOREDUCTASE,OXIDOREDUCTASES,P27353,False
300,2VTQ,2.827,0.4038,Cell division protein kinase 2,TRANSFERASE,TRANSFERASES,P24941,False
301,2W48,2.826,0.4037,Sorbitol operon regulator,TRANSCRIPTION,OTHER,P37078,False
302,1UYQ,2.421,0.4036,Beta-glucosidase A,HYDROLASE,HYDROLASES,P22073,False
303,1PRX,2.823,0.4033,Peroxiredoxin-6,ANTIOXIDANT,OXIDOREDUCTASES,P30041,False
304,2QNC,2.815,0.4022,Recombination endonuclease VII,Hydrolase/DNA,HYDROLASES,P13340,False
305,3E7G,2.815,0.4021,"Nitric oxide synthase, inducible",OXIDOREDUCTASE,OXIDOREDUCTASES,P35228,False
306,1FIY,4.02,0.402,Phosphoenolpyruvate carboxylase,COMPLEX (LYASE/INHIBITOR),LYASES,P00864,False
307,2ZOT,2.802,0.4003,Spondin-1,CELL ADHESION,OTHER,Q9HCB6,False
308,2GVC,2.801,0.4002,Thiol-specific monooxygenase,OXIDOREDUCTASE,OXIDOREDUCTASES,Q9HFE4,False
309,1LMZ,2.799,0.3998,DNA-3-methyladenine glycosylase 1,HYDROLASE,HYDROLASES,P05100,False
310,2AYL,3.19,0.3987,Prostaglandin G/H synthase 1,OXIDOREDUCTASE,OXIDOREDUCTASES,P05979,False
311,1WTH,2.783,0.3975,Tail-associated lysozyme,Hydrolase/Structural protein,HYDROLASES,P16009,False
312,2VKQ,5.958,0.3972,Cytosolic 5-nucleotidase 3,HYDROLASE,HYDROLASES,Q9H0P0,False
313,2V5H,2.382,0.3971,Acetylglutamate kinase,TRANSCRIPTION,OTHER,Q6V1L5,False
314,3EPY,2.778,0.3968,Acyl-CoA-binding domain-containing protein 7,LIPID BINDING PROTEIN,OTHER,Q8N6N7,False
315,1OI8,2.776,0.3965,Protein ushA,HYDROLASE,HYDROLASES,P07024,False
316,1D7C,2.376,0.3959,Cellobiose dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,Q01738,False
317,3CB5,2.768,0.3955,FACT complex subunit spt16,TRANSCRIPTION,OTHER,O94267,False
318,1A8P,2.765,0.3949,Ferredoxin--NADP reductase,OXIDOREDUCTASE,OXIDOREDUCTASES,Q44532,False
319,3GRH,2.368,0.3947,Putative acyl-CoA thioester hydrolase ybhC,HYDROLASE,HYDROLASES,P46130,False
320,1AY5,2.762,0.3946,Aromatic-amino-acid aminotransferase,TRANSFERASE,TRANSFERASES,P95468,False
321,2A99,2.76,0.3943,Sulfite oxidase,OXIDOREDUCTASE,OXIDOREDUCTASES,P07850,False
322,2UZG,2.758,0.394,Ubiquitin carboxyl-terminal hydrolase 33,HYDROLASE,HYDROLASES,UBP33_HUMAN,False
323,2CXI,2.36,0.3934,Phenylalanyl-tRNA synthetase beta chain,LIGASE,LIGASES,O73984,False
324,2AZ3,2.751,0.3929,Nucleoside diphosphate kinase,TRANSFERASE,TRANSFERASES,P61136,False
325,2VZ6,3.137,0.3922,Calcium/calmodulin-dependent protein kinase type II alpha chain,TRANSFERASE,TRANSFERASES,KCC2A_HUMAN,False
326,2AGJ,2.742,0.3917,Ig mu chain C region,IMMUNE SYSTEM,OTHER,P01871,False
327,1SQ1,2.731,0.3902,Chorismate synthase,LYASE,LYASES,Q9PM41,False
328,2DTG,2.728,0.3897,Insulin receptor,ERROR try this entry again,OTHER,INSR_HUMAN,False
329,2PLA,2.335,0.3891,Glycerol-3-phosphate dehydrogenase 1-like protein,OXIDOREDUCTASE,OXIDOREDUCTASES,Q8N335,False
330,2EOV,2.715,0.3879,Zinc finger protein 484,TRANSCRIPTION,OTHER,Q5JVG2,False
331,1DUS,2.324,0.3873,Protein MJ0882,STRUCTURAL GENOMICS,OTHER,Q58292,False
332,2OM5,2.709,0.387,Contactin-2,CELL ADHESION,OTHER,Q02246,False
333,2CPX,3.474,0.386,RNA-binding protein 41,TRANSCRIPTION,OTHER,Q96IZ5,False
334,2IUK,2.698,0.3855,Seed lipoxygenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P24095,False
335,2DFJ,2.692,0.3846,"Bis(5-nucleosyl)-tetraphosphatase, symmetrical",HYDROLASE,HYDROLASES,Q83SQ2,False
336,1QJT,2.678,0.3825,Epidermal growth factor receptor substrate 15,GROWTH FACTOR,OTHER,P42567,False
337,2FGE,2.292,0.3819,"Presequence protease 1, chloroplastic/mitochondrial","HYDROLASE, PLANT PROTEIN",HYDROLASES,Q9LJL3,False
338,2ENK,2.29,0.3816,Zinc transporter 9,SIGNALING PROTEIN,OTHER,Q6PML9,False
339,3CP8,2.655,0.3792,tRNA uridine 5-carboxymethylaminomethyl modification enzyme mnmG,OXIDOREDUCTASE,OXIDOREDUCTASES,Q8KA85,False
340,2E9X,2.644,0.3777,DNA replication complex GINS protein PSF1,REPLICATION,LIGASES,PSF1_HUMAN,False
341,2HI7,2.64,0.3772,Thio,OXIDOREDUCTASE,OXIDOREDUCTASES,P0AEG4,False
342,2H2U,2.636,0.3765,Soluble calcium-activated nucleotidase 1,HYDROLASE,HYDROLASES,Q8WVQ1,False
343,2VL6,9.782,0.3762,Minichromosome maintenance protein MCM,DNA BINDING PROTEIN,OTHER,Q9UXG1,False
344,1F0N,3.383,0.3759,Antigen 85-B,TRANSFERASE,TRANSFERASES,P0C5B9,False
345,3EL6,2.631,0.3759,"Erythronolide synthase, modules 3 and 4",LYASE,LYASES,Q03132,False
346,1VCN,3.003,0.3754,CTP synthase,LIGASE,LIGASES,Q5SIA8,False
347,2OIF,2.628,0.3754,Non-symbiotic hemoglobin,METAL BINDING PROTEIN,OTHER,Q42831,False
348,3EAY,2.625,0.375,Sentrin-specific protease 7,HYDROLASE,HYDROLASES,SENP7_HUMAN,False
349,1WLE,2.998,0.3747,"Seryl-tRNA synthetase, mitochondrial",LIGASE,LIGASES,Q9N0F3,False
350,2QL6,2.997,0.3746,Nicotinamide riboside kinase 1,"SIGNALING PROTEIN,TRANSFERASE",TRANSFERASES,NRK1_HUMAN,False
351,1V9X,2.995,0.3743,Poly [ADP-ribose] polymerase 1,TRANSFERASE,TRANSFERASES,Q9ZP54,False
352,1I11,2.62,0.3743,Transcription factor SOX-5,DNA BINDING PROTEIN,OTHER,P35710,False
353,2FR1,2.993,0.3741,"Erythronolide synthase, modules 1 and 2",OXIDOREDUCTASE,OXIDOREDUCTASES,Q03131,False
354,1FPP,2.991,0.3739,Protein farnesyltransferase subunit beta,PRENYLTRANSFERASE,TRANSFERASES,Q02293,False
355,1VIM,2.987,0.3734,Hypothetical protein AF_1796,"Structural genomics, unknown function",OTHER,O28478,False
356,1Z2C,2.981,0.3726,Rho-related GTP-binding protein RhoC,SIGNALING PROTEIN,OTHER,P08134,False
357,3B9P,2.979,0.3724,Spastin,HYDROLASE,HYDROLASES,Q8I0P1,False
358,2CW0,2.979,0.3724,DNA-directed RNA polymerase subunit alpha,TRANSFERASE,TRANSFERASES,Q9Z9H6,False
359,1H21,2.978,0.3723,Split-Soret cytochrome c,CYTOCHROME,OXIDOREDUCTASES,P81040,False
360,1BCO,2.978,0.3723,Transposase,TRANSPOSASE,TRANSLOCASES,P07636,False
361,1W2Z,2.977,0.3721,Amine oxidase [copper-containing],OXIDOREDUCTASE,OXIDOREDUCTASES,Q43077,False
362,2FUS,2.977,0.3721,Fumarate hydratase class II,HYDROLYASE,HYDROLASES,P05042,False
363,2R6W,2.976,0.372,Estrogen receptor,TRANSCRIPTION,OTHER,ESR1_HUMAN,False
364,2EEC,2.971,0.3714,Filamin-B,STRUCTURAL PROTEIN,OTHER,O75369,False
365,1D06,2.599,0.3712,Sensor protein fixL,SIGNALING PROTEIN,OTHER,P10955,False
366,2FR2,2.967,0.3709,UPF0678 fatty acid-binding protein-like protein Rv2717c/MT2790,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,O07216,False
367,2AMJ,2.967,0.3709,Modulator of drug activity B,OXIDOREDUCTASE,OXIDOREDUCTASES,P0AEY7,False
368,1ZO0,2.966,0.3707,Ornithine decarboxylase antizyme,LYASE INHIBITOR,LYASES,P54370,False
369,1WL4,2.965,0.3706,"Acetyl-CoA acetyltransferase, cytosolic",TRANSFERASE,TRANSFERASES,Q9BWD1,False
370,2G7H,2.965,0.3706,Methylated-DNA--protein-cysteine methyltransferase,TRANSFERASE,TRANSFERASES,Q58924,False
371,1N2C,2.964,0.3705,Nitrogenase molybdenum-iron protein alpha chain,COMPLEX OF NITROGENASE PROTEINS,OXIDOREDUCTASES,P07328,False
372,2I7N,4.074,0.3703,Pantothenate kinase 1,TRANSFERASE,TRANSFERASES,Q8TE04,False
373,2EMJ,2.96,0.37,Zinc finger protein 28 homolog,TRANSCRIPTION,OTHER,Q8NHY6,False
374,1D5Y,2.959,0.3699,Right origin-binding protein,transcription/DNA,OTHER,P0ACI0,False
375,2QRE,2.959,0.3699,SNF1-like protein kinase ssp2,TRANSFERASE,TRANSFERASES,O74536,False
376,2JBP,2.959,0.3699,MAP kinase-activated protein kinase 2,TRANSFERASE,TRANSFERASES,P49137,False
377,2Q43,2.957,0.3697,IAA-amino acid hydrolase ILR1-like 2,HYDROLASE,HYDROLASES,P54970,False
378,1B8X,2.954,0.3693,Glutathione S-transferase class-mu 26 kDa isozyme,SIGNAL PROTEIN,TRANSFERASES,P08515,False
379,3B46,2.949,0.3687,Probable kynurenine--oxoglutarate transaminase BNA3,TRANSFERASE,TRANSFERASES,P47039,False
380,1YCN,2.949,0.3687,Annexin D1,METAL BINDING PROTEIN,OTHER,Q9SYT0,False
381,1SFR,2.949,0.3686,Antigen 85-A,TRANSFERASE,TRANSFERASES,P0A4V2,False
382,1K78,2.58,0.3686,Paired box protein Pax-5,TRANSCRIPTION/DNA,OTHER,PAX5_HUMAN,False
383,2PR1,2.945,0.3681,Uncharacterized N-acetyltransferase ylbP,TRANSFERASE,TRANSFERASES,O34468,False
384,1SKQ,2.942,0.3677,Elongation factor 1-alpha,TRANSLATION,TRANSLOCASES,P35021,False
385,1NBA,2.94,0.3675,N-carbamoylsarcosine amidase,HYDROLASE(IN LINEAR AMIDES),HYDROLASES,P32400,False
386,1MIU,2.936,0.367,Breast cancer type 2 susceptibility protein homolog,GENE REGULATION/ANTITUMOR PROTEIN,OTHER,P97929,False
387,2ASH,2.933,0.3667,Queuine tRNA-ribosyltransferase,TRANSFERASE,TRANSFERASES,Q9X1P7,False
388,2GTT,2.932,0.3665,Nucleoprotein,"VIRAL PROTEIN, RNA BINDING PROTEIN",OTHER,Q7TBN9,False
389,1Q2L,2.932,0.3665,Protease 3,HYDROLASE,HYDROLASES,P05458,False
390,3GBX,2.931,0.3664,Serine hydroxymethyltransferase,TRANSFERASE,TRANSFERASES,P0A2E1,False
391,1O7D,2.93,0.3663,Lysosomal alpha-mannosidase,HYDROLASE,HYDROLASES,Q29451,False
392,3D68,2.929,0.3662,Carboxypeptidase B2,HYDROLASE,HYDROLASES,CBPB2_HUMAN,False
393,3CM0,2.929,0.3661,Adenylate kinase,TRANSFERASE,TRANSFERASES,Q5SHQ9,False
394,1W9Y,2.927,0.3659,1-aminocyclopropane-1-carboxylate oxidase 1,OXYGENASE,OXIDOREDUCTASES,Q08506,False
395,2VWT,3.291,0.3657,2-keto-3-deoxy-L-rhamnonate aldolase,LYASE,LYASES,P76469,False
396,2AV6,2.924,0.3655,Maltodextrin phosphorylase,TRANSFERASE,TRANSFERASES,P00490,False
397,2HPS,2.923,0.3653,Luciferin-binding protein,LUMINESCENT PROTEIN,OXIDOREDUCTASES,P05938,False
398,1ON9,2.922,0.3653,Methylmalonyl-CoA carboxyltransferase 12S subunit,TRANSFERASE,TRANSFERASES,Q8GBW6,False
399,1YIX,2.917,0.3646,Uncharacterized deoxyribonuclease ycfH,HYDROLASE,HYDROLASES,P0AFQ7,False
400,1VD3,2.916,0.3645,RNase NGR3,HYDROLASE,HYDROLASES,Q9SSV1,False
401,1SPJ,2.916,0.3644,Kallikrein-1,HYDROLASE,HYDROLASES,KLK1_HUMAN,False
402,1KN9,2.913,0.3641,Signal peptidase I,HYDROLASE,HYDROLASES,P00803,False
403,2GDZ,2.907,0.3634,15-hydroxyprostaglandin dehydrogenase [NAD+],OXIDOREDUCTASE,OXIDOREDUCTASES,PGDH_HUMAN,False
404,2NOT,2.907,0.3633,Phospholipase A2,HYDROLASE,HYDROLASES,P00609,False
405,3I4C,2.906,0.3632,NAD-dependent alcohol dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P39462,False
406,2CRW,2.904,0.363,ADP-ribosylation factor GTPase-activating protein 3,SIGNALING PROTEIN,OTHER,Q9NP61,False
407,1WFX,3.991,0.3628,Probable RNA 2-phosphotransferase,TRANSFERASE,TRANSFERASES,Q9YFP5,False
408,1LAR,2.539,0.3628,Receptor-type tyrosine-protein phosphatase F,HYDROLASE,HYDROLASES,P10586,False
409,2ZS0,2.901,0.3626,Extracellular giant hemoglobin major globin subunit A1,"Oxygen Storage, Oxygen transport",OTHER,Q7M419,False
410,2HYE,2.537,0.3624,DNA damage-binding protein 1,PROTEIN BINDING,OTHER,Q16531,False
411,1GO3,2.896,0.3621,DNA-directed RNA polymerase subunit E,TRANSFERASE,TRANSFERASES,Q57840,False
412,1WXR,2.896,0.362,Hemoglobin-binding protease hbp,HYDROLASE,HYDROLASES,O88093,False
413,1JSW,2.17,0.3616,Aspartate ammonia-lyase,AMINO ACID AMMONIA-LYASE,LYASES,P0AC38,False
414,2E19,2.892,0.3615,Zinc finger E-box-binding homeobox 1,TRANSCRIPTION,OTHER,P37275,False
415,1K8T,2.892,0.3614,Calmodulin-sensitive adenylate cyclase,"TOXIN,LYASE",TRANSFERASES,P40136,False
416,2VPG,2.889,0.3612,B-cell CLL/lymphoma 9 protein,GENE REGULATION,OTHER,BCL9_HUMAN,False
417,3DWL,2.528,0.3611,Actin-related protein 3,STRUCTURAL PROTEIN,OTHER,P32390,False
418,2YZ2,2.884,0.3605,Putative ABC transporter ATP-binding protein TM_0222,HYDROLASE,HYDROLASES,Q9WY65,False
419,1P0N,2.883,0.3604,Isopentenyl-diphosphate delta-isomerase,ISOMERASE,ISOMERASES,P50740,False
420,3GSB,2.881,0.3602,"Glutamate-1-semialdehyde 2,1-aminomutase",ISOMERASE,ISOMERASES,P24630,False
421,2H6A,2.88,0.3599,Metallo-beta-lactamase L1,HYDROLASE,HYDROLASES,P52700,False
422,1ZNO,2.879,0.3598,UPF0244 protein VC_0702,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,Q9KU27,False
423,1WE1,2.874,0.3593,Heme oxygenase 1,OXIDOREDUCTASE,OXIDOREDUCTASES,P72849,False
424,1L0Q,2.874,0.3592,ORF492,PROTEIN BINDING,OTHER,Q50245,False
425,2ESF,2.871,0.3589,Carbonic anhydrase 2,LYASE,LYASES,P61517,False
426,3G2B,2.869,0.3587,Coenzyme PQQ synthesis protein D,BIOSYNTHETIC PROTEIN,LIGASES,Q8P6M8,False
427,1F6T,2.868,0.3585,"Nucleoside diphosphate kinase, cytosolic",TRANSFERASE,TRANSFERASES,P22887,False
428,2Q8K,2.867,0.3584,Proliferation-associated protein 2G4,TRANSCRIPTION,OTHER,Q9UQ80,False
429,2H5G,2.509,0.3584,Delta-1-pyrroline-5-carboxylate synthetase,OXIDOREDUCTASE,OXIDOREDUCTASES,P54886,False
430,1YKW,2.867,0.3583,Ribulose bisphosphate carboxylase-like protein,UNKNOWN FUNCTION,OTHER,Q8KBL4,False
431,1O5W,2.865,0.3582,Amine oxidase [flavin-containing] A,OXIDOREDUCTASE,OXIDOREDUCTASES,P21397,False
432,1OFV,2.862,0.3577,Flavodoxin,ELECTRON TRANSPORT,OXIDOREDUCTASES,P10340,False
433,2GWL,2.861,0.3576,65 kDa virulence protein,TRANSFERASE,TRANSFERASES,P21454,False
434,2I0N,2.503,0.3575,Myosin-I heavy chain,STRUCTURAL PROTEIN,OTHER,Q9U1M8,False
435,3FR8,2.857,0.3571,"Ketol-acid reductoisomerase, chloroplastic",OXIDOREDUCTASE,OXIDOREDUCTASES,Q65XK0,False
436,1OG6,2.85,0.3563,Oxidoreductase ydhF,OXIDOREDUCTASE,OXIDOREDUCTASES,P76187,False
437,1N6B,2.849,0.3561,Cytochrome P450 2C5,OXIDOREDUCTASE,OXIDOREDUCTASES,P00179,False
438,2AEU,2.849,0.3561,UPF0425 pyridoxal phosphate-dependent protein MJ0158,UNKNOWN FUNCTION,OTHER,Q57622,False
439,1NOX,2.849,0.3561,NADH dehydrogenase,FLAVOENZYME,OXIDOREDUCTASES,Q60049,False
440,2LH5,2.848,0.356,Leghemoglobin-2,OXYGEN TRANSPORT,LIGASES,P02240,False
441,2OHF,2.845,0.3556,Obg-like ATPase 1,HYDROLASE,HYDROLASES,Q9NTK5,False
442,3CB4,2.843,0.3554,GTP-binding protein lepA,TRANSLATION,TRANSLOCASES,P60785,False
443,1K77,2.843,0.3554,Protein ygbM,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,Q46891,False
444,1MPO,2.838,0.3548,Maltoporin,MEMBRANE PROTEIN,TRANSLOCASES,P02943,False
445,1NR7,2.835,0.3544,"Glutamate dehydrogenase 1, mitochondrial",OXIDOREDUCTASE,OXIDOREDUCTASES,P00366,False
446,2HUC,2.829,0.3536,Phospholipase C,HYDROLASE,HYDROLASES,P09598,False
447,1V75,2.828,0.3535,Hemoglobin D subunit alpha,OXYGEN STORAGE/TRANSPORT,OTHER,P83134,False
448,1SR8,2.826,0.3532,Putative cobalt-precorrin-6A synthase [deacetylating],BIOSYNTHETIC PROTEIN,LIGASES,O29535,False
449,3H7F,2.819,0.3523,Serine hydroxymethyltransferase 1,TRANSFERASE,TRANSFERASES,O53441,False
450,1I1M,2.816,0.352,Branched-chain-amino-acid aminotransferase,TRANSFERASE,TRANSFERASES,P0AB80,False
451,1PEO,2.81,0.3512,Ribonucleoside-diphosphate reductase 2 subunit alpha,OXIDOREDUCTASE,OXIDOREDUCTASES,Q08698,False
452,1Y4J,2.806,0.3507,Sulfatase-modifying factor 2,SUGAR BINDING PROTEIN,OTHER,Q8NBJ7,False
453,1X6F,2.801,0.3501,Zinc finger protein 462,DNA BINDING PROTEIN,OTHER,Q96JM2,False
454,2DA7,2.451,0.3501,Zinc finger E-box-binding homeobox 2,DNA BINDING PROTEIN,OTHER,O60315,False
455,1FNC,2.797,0.3497,"Ferredoxin--NADP reductase, chloroplastic","OXIDOREDUCTASE (NADP+(A),FERREDOXIN(A))",OXIDOREDUCTASES,P00455,False
456,2BZL,2.79,0.3487,Tyrosine-protein phosphatase non-receptor type 14,HYDROLASE,HYDROLASES,Q15678,False
457,3EF1,2.789,0.3487,RNA polymerase II subunit A C-terminal domain phosphatase,HYDROLASE,HYDROLASES,Q9P376,False
458,1HBR,3.833,0.3484,Hemoglobin subunit alpha-D,OXYGEN STORAGE/TRANSPORT,OTHER,P02001,False
459,2W9H,3.133,0.3481,Dihydrofolate reductase,OXIDOREDUCTASE,OXIDOREDUCTASES,P0A017,False
460,2P0M,2.785,0.3481,Arachidonate 15-lipoxygenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P12530,False
461,1FWK,2.436,0.348,Homoserine kinase,TRANSFERASE,TRANSFERASES,Q58504,False
462,1PQU,2.435,0.3479,Aspartate-semialdehyde dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P44801,False
463,2VCY,2.431,0.3473,"Trans-2-enoyl-CoA reductase, mitochondrial",OXIDOREDUCTASE,OXIDOREDUCTASES,Q9BV79,False
464,1IGR,5.554,0.3471,Insulin-like growth factor 1 receptor,HORMONE RECEPTOR,OTHER,IGF1R_HUMAN,False
