,Id,Fit,Norm Fit,Name,Keywords,Class,UNIPROT,Trypanosomatida
229,3GOS,4.339,0.7231,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",TRANSFERASE,TRANSFERASES,Q8ZH69,False
230,3EAY,5.061,0.723,Sentrin-specific protease 7,HYDROLASE,HYDROLASES,SENP7_HUMAN,False
231,1GMZ,4.337,0.7229,Phospholipase A2-3,HYDROLASE,HYDROLASES,P58464,False
232,2D2M,4.335,0.7226,Extracellular giant hemoglobin major globin subunit A1,OXYGEN STORAGE/TRANSPORT,OTHER,Q7M419,False
233,2K78,4.335,0.7225,Iron-regulated surface determinant protein C,HEME-BINDING PROTEIN,OTHER,Q7A151,False
234,3CUO,4.334,0.7224,Probable HTH-type transcriptional regulator ygaV,TRANSCRIPTION REGULATOR,OTHER,P77295,False
235,1EBD,4.333,0.7222,Dihydrolipoyl dehydrogenase,COMPLEX (OXIDOREDUCTASE/TRANSFERASE),OXIDOREDUCTASES,P11959,False
236,1YF2,4.332,0.7221,Type-1 restriction enzyme MjaXIP specificity protein,HYDROLASE REGULATOR,OTHER,Q57594,False
237,2J6Y,4.331,0.7219,Phosphoserine phosphatase rsbU,HYDROLASE,HYDROLASES,P40399,False
238,1AHS,4.33,0.7217,Core protein VP7,VIRAL PROTEIN,OTHER,P36325,False
239,1P32,4.329,0.7216,"Complement component 1 Q subcomponent-binding protein, mitochondrial",MITOCHONDRIAL MATRIX PROTEIN,OTHER,Q07021,False
240,1NOX,5.772,0.7215,NADH dehydrogenase,FLAVOENZYME,OXIDOREDUCTASES,Q60049,False
241,2XAT,4.328,0.7214,Chloramphenicol acetyltransferase,ACETYLTRANSFERASE,TRANSFERASES,P26841,False
242,1S70,4.327,0.7212,Serine/threonine-protein phosphatase PP1-beta catalytic subunit,HYDROLASE,HYDROLASES,P62140,False
243,2F2F,4.322,0.7203,Cytolethal distending toxin subunit A,TOXIN,OTHER,O87120,False
244,1BQ4,4.321,0.7201,Phosphoglycerate mutase 1,ISOMERASE,ISOMERASES,P00950,False
245,1CE8,4.32,0.7201,Carbamoyl-phosphate synthase large chain,LIGASE IMP,LIGASES,P00968,False
246,1RGO,4.317,0.7196,Butyrate response factor 2,RNA BINDING PROTEIN,TRANSLOCASES,TISD_HUMAN,False
247,3EPY,4.317,0.7194,Acyl-CoA-binding domain-containing protein 7,LIPID BINDING PROTEIN,OTHER,Q8N6N7,False
248,1VRB,4.316,0.7194,Uncharacterized protein yxbC,OXIDOREDUCTASE,OXIDOREDUCTASES,P46327,False
249,1WRU,4.315,0.7192,Baseplate protein,STRUCTURAL PROTEIN,OTHER,P08558,False
250,1RP8,5.753,0.7191,Alpha-amylase type A isozyme,HYDROLASE,HYDROLASES,P00693,False
251,1V9P,4.314,0.719,DNA ligase,LIGASE,LIGASES,Q9ZHI0,False
252,1LSS,5.031,0.7187,Trk system potassium uptake protein trkA homolog,TRANSPORT PROTEIN,TRANSLOCASES,Q58505,False
253,2ZME,4.311,0.7185,Vacuolar-sorting protein SNF8,PROTEIN TRANSPORT,TRANSLOCASES,Q96H20,False
254,2ZC6,4.311,0.7184,Penicillin-binding protein 1A,BIOSYNTHETIC PROTEIN,LIGASES,Q04707,False
255,1VEG,4.308,0.7181,NEDD8 ultimate buster 1,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,P54729,False
256,1SED,4.307,0.7178,Hypothetical protein yhaI,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,O07517,False
257,2HKA,4.307,0.7178,Epididymal secretory protein E1,LIPID BINDING PROTEIN,OTHER,P79345,False
258,1BCP,4.305,0.7174,Pertussis toxin subunit 1,TOXIN,OTHER,P04977,False
259,2GL8,4.303,0.7172,Retinoic acid receptor RXR-gamma,Hormone/Growth factor receptor,OTHER,RXRG_HUMAN,False
260,2RMR,4.302,0.7171,Paired amphipathic helix protein Sin3a,TRANSCRIPTION,OTHER,Q60520,False
261,1T3E,4.3,0.7167,Glycine receptor subunit beta,STRUCTURAL PROTEIN/SIGNALING PROTEIN,OTHER,P48167,False
262,1PVN,4.3,0.7166,Inosine-5-monophosphate dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P50097,False
263,3G73,4.297,0.7161,Forkhead box protein M1,TRANSCRIPTION/DNA,OTHER,Q08050,False
264,3DIN,4.297,0.7161,Protein translocase subunit secA,"MEMBRANE PROTEIN, PROTEIN TRANSPORT",TRANSLOCASES,Q9X1R4,False
265,1A5Z,4.295,0.7158,L-lactate dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P16115,False
266,2QQ8,4.292,0.7154,TBC1 domain family member 14,HYDROLASE ACTIVATOR,HYDROLASES,Q9P2M4,False
267,1LKI,4.292,0.7153,Leukemia inhibitory factor,CYTOKINE,OTHER,P09056,False
268,3IEF,4.291,0.7152,tRNA (guanine-N(1)-)-methyltransferase,"TRANSFERASE, RNA BINDING PROTEIN",TRANSFERASES,Q6G1R9,False
269,1OPG,4.289,0.7148,Ig gamma-1 chain C region secreted form,IMMUNOGLOBULIN,OTHER,P01868,False
270,1BS2,5.001,0.7144,"Arginyl-tRNA synthetase, cytoplasmic",LIGASE,LIGASES,Q05506,False
271,2DVK,4.286,0.7143,UPF0130 protein APE_0816,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,Q9YDV3,False
272,1N07,4.285,0.7141,Riboflavin kinase,TRANSFERASE,TRANSFERASES,O74866,False
273,2GB5,4.282,0.7137,NADH pyrophosphatase,HYDROLASE,HYDROLASES,P32664,False
274,1W36,4.282,0.7136,Exodeoxyribonuclease V gamma chain,RECOMBINATION,HYDROLASES,P07648,False
275,1DOS,4.281,0.7136,Fructose-bisphosphate aldolase class 2,LYASE,LYASES,P0AB71,False
276,1U2C,4.281,0.7135,Dystroglycan,PROTEIN BINDING,OTHER,Q62165,False
277,1FCD,4.276,0.7126,Sulfide dehydrogenase [flavocytochrome c] flavoprotein chain,ELECTRON TRANSPORT(FLAVOCYTOCHROME),OXIDOREDUCTASES,Q06530,False
278,3EUH,4.276,0.7126,Chromosome partition protein mukF,CELL CYCLE,OTHER,P60293,False
279,1S40,4.275,0.7125,Cell division control protein 13,CELL CYCLE/DNA,OTHER,P32797,False
280,1LAH,4.273,0.7122,Lysine-arginine-ornithine-binding periplasmic protein,AMINO ACID TRANSPORT,TRANSLOCASES,P02911,False
281,1JW2,4.27,0.7117,Hemolysin expression-modulating protein,GENE REGULATION,OTHER,P0ACE3,False
282,2OZB,4.268,0.7113,NHP2-like protein 1,RNA BINDING PROTEIN/RNA,OTHER,P55769,False
283,2Z1B,4.267,0.7112,Delta-aminolevulinic acid dehydratase,LYASE,LYASES,P10518,False
284,3E4E,4.264,0.7107,Cytochrome P450 2E1,OXIDOREDUCTASE,OXIDOREDUCTASES,CP2E1_HUMAN,False
285,1CX1,4.259,0.7099,Endoglucanase C,HYDROLASE,HYDROLASES,P14090,False
286,2APO,4.253,0.7088,Probable tRNA pseudouridine synthase B,Isomerase/RNA binding protein,ISOMERASES,Q57612,False
287,2Q3M,4.253,0.7088,Flavonol sulfotransferase-like,TRANSFERASE,TRANSFERASES,P52839,False
288,1T90,4.251,0.7085,Methylmalonate semialdehyde dehydrogenase [acylating],OXIDOREDUCTASE,OXIDOREDUCTASES,P42412,False
289,3G3O,4.25,0.7084,Vacuolar transporter chaperone 2,BIOSYNTHETIC PROTEIN,LIGASES,P43585,False
290,2PKF,4.248,0.708,Adenosine kinase,TRANSFERASE,TRANSFERASES,P83734,False
291,1YY3,4.242,0.707,S-adenosylmethionin,ISOMERASE,ISOMERASES,O32054,False
292,3C72,4.237,0.7062,Geranylgeranyl transferase type-2 subunit alpha,TRANSFERASE,TRANSFERASES,Q08602,False
293,1MA1,4.229,0.7049,Superoxide dismutase [Fe],OXIDOREDUCTASE,OXIDOREDUCTASES,P18868,False
294,1RXT,4.229,0.7048,Glycylpeptide N-tetradecanoyltransferase 1,TRANSFERASE,TRANSFERASES,P30419,False
295,1X9N,4.228,0.7047,DNA ligase 1,Ligase/DNA,LIGASES,DNLI1_HUMAN,False
296,1YIV,5.636,0.7045,Myelin P2 protein,LIPID TRANSPORT,TRANSLOCASES,P0C6G6,False
297,1RPA,4.226,0.7044,Prostatic acid phosphatase,HYDROLASE(PHOSPHORIC MONOESTER),HYDROLASES,P20646,False
298,1NFB,4.221,0.7035,Inosine-5-monophosphate dehydrogenase 2,OXIDOREDUCTASE,OXIDOREDUCTASES,IMDH2_HUMAN,False
