,Id,Fit,Norm Fit,Name,Keywords,Class,UNIPROT,Trypanosomatida
232,1XJS,2.646,0.4409,NifU-like protein,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,O32163,False
233,1LBM,2.201,0.4402,N-(5-phosphoribosyl)anthranilate isomerase,ISOMERASE,ISOMERASES,Q56320,False
234,1BCP,2.637,0.4394,Pertussis toxin subunit 1,TOXIN,OTHER,P04977,False
235,1AY5,2.196,0.4392,Aromatic-amino-acid aminotransferase,TRANSFERASE,TRANSFERASES,P95468,False
236,1U2C,2.621,0.4368,Dystroglycan,PROTEIN BINDING,OTHER,Q62165,False
237,2A98,3.472,0.4341,Inositol-trisphosphate 3-kinase C,TRANSFERASE,TRANSFERASES,Q96DU7,False
238,2J47,2.169,0.4337,O-GlcNAcase BT_4395,INHIBITOR,HYDROLASES,Q89ZI2,False
239,2F2F,2.595,0.4325,Cytolethal distending toxin subunit A,TOXIN,OTHER,O87120,False
240,1JK0,2.157,0.4313,Ribonucleoside-diphosphate reductase small chain 1,OXIDOREDUCTASE,OXIDOREDUCTASES,P09938,False
241,2K3R,2.579,0.4298,Ribonuclease P protein component 4,HYDROLASE,HYDROLASES,Q8U0H6,False
242,1M6J,2.579,0.4298,Triosephosphate isomerase,ISOMERASE,ISOMERASES,O02611,False
243,1J55,2.14,0.4281,Protein S100-P,METAL BINDING PROTEIN,OTHER,S100P_HUMAN,False
244,1US1,2.991,0.4272,Membrane primary amine oxidase,OXIDASE,OXIDOREDUCTASES,AOC3_HUMAN,False
245,1K44,2.562,0.4271,Nucleoside diphosphate kinase,TRANSFERASE,TRANSFERASES,P84284,False
246,1KMH,2.561,0.4269,"ATP synthase subunit alpha, chloroplastic",HYDROLASE,HYDROLASES,P06450,False
247,3GLB,2.986,0.4266,HTH-type transcriptional regulator catM,TRANSCRIPTION,OTHER,P07774,False
248,1AUN,2.559,0.4265,Osmotin-like protein,ANTIFUNGAL PROTEIN,OTHER,P25871,False
249,2DAF,2.982,0.426,IQ and ubiquitin-like domain-containing protein,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,Q8NA54,False
250,1AJ8,2.973,0.4248,Citrate synthase,LYASE,LYASES,Q53554,False
251,1P16,2.972,0.4245,mRNA-capping enzyme subunit alpha,TRANSFERASE,TRANSFERASES,P78587,False
252,2EPI,2.545,0.4241,UPF0045 protein MJ1052,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,Q58452,False
253,1WH0,2.538,0.423,Ubiquitin carboxyl-terminal hydrolase 19,HYDROLASE,HYDROLASES,UBP19_HUMAN,False
254,1QSA,2.951,0.4216,Soluble lytic murein transglycosylase precursor,TRANSFERASE,TRANSFERASES,P0AGC3,False
255,1MJ4,2.946,0.4209,"Sulfite oxidase, mitochondrial",OXIDOREDUCTASE,OXIDOREDUCTASES,P51687,False
256,2VAS,2.943,0.4205,Myosin-VI,MOTOR PROTEIN,TRANSLOCASES,Q29122,False
257,2I7X,2.941,0.4201,Cleavage and polyadenylation specificity factor subunit 3,"RNA BINDING PROTEIN, PROTEIN BINDING",OTHER,CPSF3_HUMAN,False
258,1WI3,2.911,0.4159,DNA-binding protein SATB2,DNA BINDING PROTEIN,OTHER,SATB2_HUMAN,False
259,1XQP,2.076,0.4152,N-glycosylase/DNA lyase,LYASE,LYASES,Q8ZVK6,False
260,1TO6,2.489,0.4148,Glycerate kinase,TRANSFERASE,TRANSFERASES,P57098,False
261,1SGM,2.485,0.4141,Uncharacterized HTH-type transcriptional regulator yxaF,TRANSCRIPTION,OTHER,P42105,False
262,2CY3,2.484,0.414,"Cytochrome c3, 13 kDa",ELECTRON TRANSPORT (HEME PROTEIN),OXIDOREDUCTASES,P00136,False
263,1TWU,2.481,0.4135,Uncharacterized protein yycE,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,P37479,False
264,2C7Y,2.894,0.4134,"3-ketoacyl-CoA thiolase 2, peroxisomal",TRANSFERASE,TRANSFERASES,Q56WD9,False
265,2NQB,2.48,0.4134,Histone H3,STRUCTURAL PROTEIN/DNA,OTHER,P02299,False
266,3DH4,2.478,0.4129,Sodium/glucose cotransporter,TRANSPORT PROTEIN,TRANSLOCASES,SGLT_VIBPA,False
267,1NJ8,2.889,0.4126,Prolyl-tRNA synthetase,LIGASE,LIGASES,Q58635,False
268,2F66,2.47,0.4116,Suppressor protein STP22 of temperature-sensitive alpha-factor receptor and arginine permease,TRANSPORT PROTEIN,TRANSLOCASES,P25604,False
269,1HTY,2.467,0.4112,Alpha-mannosidase 2,HYDROLASE,HYDROLASES,Q24451,False
270,1YA0,2.877,0.4111,Protein SMG7,SIGNALING PROTEIN,OTHER,Q92540,False
271,1S9C,2.464,0.4107,Peroxisomal multifunctional enzyme type 2,LYASE,LYASES,P51659,False
272,2A7S,2.463,0.4105,Probable propionyl-CoA carboxylase beta chain 5,LIGASE,LIGASES,P96885,False
273,1YHN,2.461,0.4102,Ras-related protein Rab-7a,PROTEIN TRANSPORT,TRANSLOCASES,P51149,False
274,1ML8,2.461,0.4102,Protein yhfA,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,P0ADX3,False
275,2JWY,2.868,0.4098,Uncharacterized lipoprotein yajI,LIPOPROTEIN,OTHER,P46122,False
276,2QBV,2.457,0.4095,Uncharacterized protein Rv0948c/MT0975,ISOMERASE,ISOMERASES,P64767,False
277,2HKA,2.457,0.4095,Epididymal secretory protein E1,LIPID BINDING PROTEIN,OTHER,P79345,False
278,2DO1,2.866,0.4094,SAP domain-containing ribonucleoprotein,GENE REGULATION,OTHER,P82979,False
279,1YVW,2.454,0.4091,Phosphoribosyl-ATP pyrophosphatase,HYDROLASE,HYDROLASES,Q81G00,False
280,1WJT,2.452,0.4087,Transcription elongation factor A protein 3,TRANSCRIPTION,OTHER,P23881,False
281,1TZ7,2.452,0.4086,4-alpha-glucanotransferase,TRANSFERASE,TRANSFERASES,O66937,False
282,1F0X,2.858,0.4083,D-lactate dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,DLD_ECOLI,False
283,3BID,2.448,0.4081,UPF0339 protein NMA1193/NMA1859,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,Q9JRE9,False
284,2CXQ,2.856,0.408,Glucose-6-phosphate isomerase,ISOMERASE,ISOMERASES,P06745,False
285,1LXM,2.853,0.4076,Hyaluronate lyase,LYASE,LYASES,Q53591,False
286,1JW2,2.446,0.4076,Hemolysin expression-modulating protein,GENE REGULATION,OTHER,P0ACE3,False
287,1YCD,2.848,0.4069,Family of serine hydrolases 1,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,P38777,False
288,2QNC,2.442,0.4069,Recombination endonuclease VII,Hydrolase/DNA,HYDROLASES,P13340,False
289,2AAO,2.442,0.4069,Calcium-dependent protein kinase 1,TRANSFERASE,TRANSFERASES,Q06850,False
290,1BH9,2.441,0.4068,Transcription initiation factor TFIID subunit 13,TRANSCRIPTION REGULATION COMPLEX,OTHER,Q15543,False
291,3HBX,2.441,0.4068,Glutamate decarboxylase 1,LYASE,LYASES,Q42521,False
292,2W4O,2.434,0.4057,Calcium/calmodulin-dependent protein kinase type IV,TRANSFERASE,TRANSFERASES,Q16566,False
293,1L7B,2.838,0.4055,DNA ligase,LIGASE,LIGASES,P26996,False
294,2HYD,2.433,0.4055,Putative multidrug export ATP-binding/permease protein SAV1866,TRANSPORT PROTEIN,TRANSLOCASES,Q99T13,False
295,2QV6,2.433,0.4055,GTP cyclohydrolase III,HYDROLASE,HYDROLASES,Q57609,False
296,1E77,2.426,0.4043,Glucose-6-phosphate 1-dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P11411,False
297,1W2L,2.425,0.4041,Cytochrome oxidase subunit II,OXIDOREDUCTASE,OXIDOREDUCTASES,Q9F3S9,False
298,1DOS,2.425,0.4041,Fructose-bisphosphate aldolase class 2,LYASE,LYASES,P0AB71,False
299,2QXL,2.825,0.4036,Heat shock protein homolog SSE1,CHAPERONE,OTHER,P32589,False
300,2P63,2.42,0.4034,Cell division control protein 4,CELL CYCLE,OTHER,P07834,False
301,1VBG,2.821,0.403,"Pyruvate, phosphate dikinase 1, chloroplastic",TRANSFERASE,TRANSFERASES,P11155,False
302,1KU9,2.417,0.4028,DNA-binding protein MJ1563,DNA BINDING PROTEIN,OTHER,Q58958,False
303,3B68,2.818,0.4026,Androgen receptor,TRANSCRIPTION,OTHER,ANDR_HUMAN,False
304,1UF2,2.814,0.402,Major 114 kDa structural protein,VIRUS,OTHER,P22472,False
305,1UKF,2.411,0.4019,Cysteine protease avirulence protein avrPphB,HYDROLASE,HYDROLASES,Q52430,False
306,1J7X,2.813,0.4018,Retinol-binding protein 3,TRANSPORT PROTEIN,TRANSLOCASES,Q7SZI7,False
307,3CDK,2.407,0.4012,Probable succinyl-Co,TRANSFERASE,TRANSFERASES,P42315,False
308,2VWE,2.808,0.4011,Vascular endothelial growth factor B,IMMUNE SYSTEM,OTHER,P49765,False
309,1CFP,2.407,0.4011,Protein S100-B,CALCIUM-BINDING PROTEIN,OTHER,P02638,False
310,1XS8,2.404,0.4007,Probable Fe(2+)-trafficking protein,METAL TRANSPORT,TRANSLOCASES,P67617,False
311,1UVX,2.804,0.4005,Globin LI637,OXYGEN STORAGE/TRANSPORT,OTHER,Q08753,False
312,1K20,2.403,0.4004,Probable manganese-dependent inorganic pyrophosphatase,HYDROLASE,HYDROLASES,P95765,False
313,2J6Y,2.393,0.3989,Phosphoserine phosphatase rsbU,HYDROLASE,HYDROLASES,P40399,False
314,1MQV,2.791,0.3988,Cytochrome c,ELECTRON TRANSPORT,OXIDOREDUCTASES,P00149,False
315,1AHJ,2.391,0.3985,Nitrile hydratase subunit alpha,LYASE,LYASES,P13448,False
316,2RON,2.783,0.3976,Surfactin synthetase thioesterase subunit,HYDROLASE,HYDROLASES,Q08788,False
317,1KAR,2.781,0.3972,Histidinol dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P06988,False
318,1V5B,2.778,0.3969,3-isopropylmalate dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P12010,False
319,2I36,2.382,0.3969,Rhodopsin,MEMBRANE PROTEIN,TRANSLOCASES,P02699,False
320,1ZZ3,2.777,0.3968,Histone deacetylase-like amidohydrolase,HYDROLASE,HYDROLASES,Q70I53,False
321,1OVM,2.374,0.3957,Indole-3-pyruvate decarboxylase,LYASE,LYASES,P23234,False
322,3FKU,2.372,0.3953,Hemagglutinin,VIRAL PROTEIN/IMMUNE SYSTEM,OTHER,Q6J8F6,False
323,1YI5,2.757,0.3939,Acetylcholine-binding protein,TOXIN,OTHER,P58154,False
324,1VMI,2.747,0.3925,Ethanolamine utilization protein eutD,TRANSFERASE,TRANSFERASES,P77218,False
325,1X65,2.355,0.3925,Cold shock domain-containing protein E1,RNA BINDING PROTEIN,TRANSLOCASES,O75534,False
326,1YF2,2.352,0.392,Type-1 restriction enzyme MjaXIP specificity protein,HYDROLASE REGULATOR,OTHER,Q57594,False
327,1Q8B,2.742,0.3917,Uncharacterized protein yjcS,"Structural Genomics, Unknown Function",OTHER,O31641,False
328,3BRP,2.74,0.3915,C-phycocyanin alpha chain,PHOTOSYNTHESIS,OTHER,P00306,False
329,3CUO,2.347,0.3912,Probable HTH-type transcriptional regulator ygaV,TRANSCRIPTION REGULATOR,OTHER,P77295,False
330,1V9X,5.084,0.3911,Poly [ADP-ribose] polymerase 1,TRANSFERASE,TRANSFERASES,Q9ZP54,False
331,2RF4,2.737,0.391,DNA-directed RNA polymerase I subunit RPA43,TRANSFERASE,TRANSFERASES,P46669,False
332,2V4J,2.736,0.3909,"Sulfite reductase, dissimilatory-type subunit alpha",OXIDOREDUCTASE,OXIDOREDUCTASES,P45574,False
333,2ATQ,2.733,0.3905,DNA polymerase,TRANSFERASE/DNA BINDING PROTEIN,TRANSFERASES,Q38087,False
334,3CB4,3.121,0.3902,GTP-binding protein lepA,TRANSLATION,TRANSLOCASES,P60785,False
335,1X5N,2.333,0.3888,Harmonin,STRUCTURAL PROTEIN,OTHER,Q9Y6N9,False
336,2OYN,2.721,0.3887,Riboflavin kinase,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,Q60365,False
337,1QCB,2.332,0.3886,"Heat-labile enterotoxin IIB, B chain",ENTEROTOXIN,OTHER,P43529,False
338,1R19,2.719,0.3885,Serine-aspartate repeat-containing protein G,CELL ADHESION,OTHER,Q9KI13,False
339,1EGA,2.719,0.3885,GTP-binding protein era,HYDROLASE,HYDROLASES,P06616,False
340,1OPG,2.326,0.3877,Ig gamma-1 chain C region secreted form,IMMUNOGLOBULIN,OTHER,P01868,False
341,1WJP,2.712,0.3874,Zinc finger protein 295,METAL BINDING PROTEIN,OTHER,Q9ULJ3,False
342,2AYI,2.324,0.3873,Aminopeptidase T,HYDROLASE,HYDROLASES,P42778,False
343,1EU1,3.485,0.3872,Dimethyl sulfoxide reductase,OXIDOREDUCTASE,OXIDOREDUCTASES,Q57366,False
344,1IX1,2.706,0.3866,Peptide deformylase,HYDROLASE,HYDROLASES,Q9I7A8,False
345,1OI8,2.706,0.3866,Protein ushA,HYDROLASE,HYDROLASES,P07024,False
346,3BXJ,2.706,0.3865,Ras GTPase-activating protein SynGAP,SIGNALING PROTEIN,OTHER,Q9QUH6,False
347,1J9A,2.706,0.3865,Oligoribonuclease,HYDROLASE,HYDROLASES,P45340,False
348,1UD1,2.705,0.3865,Glycinin G1,PLANT PROTEIN,OTHER,P04776,False
349,2OAY,2.315,0.3859,Plasma protease C1 inhibitor,"IMMUNE SYSTEM,HYDROLASE INHIBITOR",HYDROLASES,IC1_HUMAN,False
350,1GK9,2.694,0.3849,Penicillin G acylase,ANTIBIOTIC RESISTANCE,HYDROLASES,P06875,False
351,1NTG,2.692,0.3845,"Tyrosyl-tRNA synthetase, cytoplasmic",LIGASE,LIGASES,P54577,False
352,2H00,2.691,0.3845,Putative methyltransferase METT10D,TRANSFERASE,TRANSFERASES,Q86W50,False
353,1T90,2.305,0.3842,Methylmalonate semialdehyde dehydrogenase [acylating],OXIDOREDUCTASE,OXIDOREDUCTASES,P42412,False
354,1Q1B,2.3,0.3834,Maltose/maltodextrin import ATP-binding protein malK,TRANSPORT PROTEIN,TRANSLOCASES,P68187,False
355,1ONQ,2.68,0.3829,T-cell surface glycoprotein CD1a,IMMUNE SYSTEM,OTHER,CD1A_HUMAN,False
356,1U63,2.679,0.3827,50S ribosomal protein L1P,TRANSCRIPTION/RNA,OTHER,P54050,False
357,2GK9,2.295,0.3824,Phosphatidylinositol-5-phosphate 4-kinase type-2 gamma,TRANSFERASE,TRANSFERASES,Q8TBX8,False
358,1RSO,2.29,0.3817,Disks large homolog 1,NEUROPEPTIDE/MEMBRANE PROTEIN,OTHER,Q62696,False
359,2R55,2.671,0.3816,StAR-related lipid transfer protein 5,TRANSPORT PROTEIN,TRANSLOCASES,Q9NSY2,False
360,1EMY,3.814,0.3814,Myoglobin,OXYGEN TRANSPORT,LIGASES,P02186,False
361,2H5G,2.67,0.3814,Delta-1-pyrroline-5-carboxylate synthetase,OXIDOREDUCTASE,OXIDOREDUCTASES,P54886,False
362,2BJH,2.661,0.3802,Feruloyl esterase A,HYDROLASE,HYDROLASES,O42807,False
363,1I11,2.658,0.3797,Transcription factor SOX-5,DNA BINDING PROTEIN,OTHER,P35710,False
364,2VE7,2.656,0.3794,Kinetochore protein NDC80 homolog,CELL CYCLE,OTHER,O14777,False
365,1ZDE,2.65,0.3785,DNA polymerase III subunit alpha,TRANSFERASE,TRANSFERASES,P74750,False
366,1XVI,2.271,0.3785,Putative mannosyl-3-phosphoglycerate phosphatase,HYDROLASE,HYDROLASES,P76329,False
367,1D5Y,3.027,0.3784,Right origin-binding protein,transcription/DNA,OTHER,P0ACI0,False
368,1JE5,2.641,0.3773,Helix-destabilizing protein,DNA BINDING PROTEIN,OTHER,P03696,False
369,2BZL,3.015,0.3769,Tyrosine-protein phosphatase non-receptor type 14,HYDROLASE,HYDROLASES,Q15678,False
370,1UGR,2.637,0.3767,Cobalt-containing nitrile hydratase subunit alpha,LYASE,LYASES,Q7SID2,False
371,1RKH,3.759,0.3759,Vitamin D3 receptor,hormone/growth factor receptor,OTHER,P13053,False
372,1D5B,2.254,0.3756,Ig kappa chain C region,IMMUNE SYSTEM,OTHER,P01834,False
373,1VCN,3.003,0.3754,CTP synthase,LIGASE,LIGASES,Q5SIA8,False
374,1T6L,2.626,0.3751,DNA polymerase processivity factor,REPLICATION,LIGASES,P16790,False
375,1SPG,3.336,0.3707,Hemoglobin subunit alpha,OXYGEN TRANSPORT,LIGASES,P56250,False
376,3EZT,2.963,0.3703,Histone deacetylase 8,HYDROLASE,HYDROLASES,Q9BY41,False
377,2JUL,2.219,0.3698,Calsenilin,DNA BINDING PROTEIN,OTHER,Q9QXT8,False
378,3D68,2.955,0.3694,Carboxypeptidase B2,HYDROLASE,HYDROLASES,CBPB2_HUMAN,False
379,1YXE,2.947,0.3684,Apical membrane antigen 1,IMMUNE SYSTEM,OTHER,P22621,False
380,1N60,2.574,0.3677,Carbon monoxide dehydrogenase small chain,OXIDOREDUCTASE,OXIDOREDUCTASES,P19921,False
381,1K8T,2.936,0.367,Calmodulin-sensitive adenylate cyclase,"TOXIN,LYASE",TRANSFERASES,P40136,False
382,2W8D,2.932,0.3665,Glycerol phosphate lipoteichoic acid synthase 2,TRANSFERASE,TRANSFERASES,O34952,False
383,1KN9,2.928,0.366,Signal peptidase I,HYDROLASE,HYDROLASES,P00803,False
384,1U2E,2.927,0.3659,2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase,HYDROLASE,HYDROLASES,P77044,False
385,1ITH,2.921,0.3651,Hemoglobin F-I,OXYGEN TRANSPORT,LIGASES,P06148,False
386,3H1J,2.917,0.3646,Cytochrome b,OXIDOREDUCTASE,OXIDOREDUCTASES,P18946,False
387,1W2Z,2.915,0.3644,Amine oxidase [copper-containing],OXIDOREDUCTASE,OXIDOREDUCTASES,Q43077,False
388,2OKQ,2.186,0.3643,Uncharacterized protein ybaA,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,P0AAQ9,False
389,3FY2,4.005,0.3641,Ephrin type-A receptor 3,TRANSFERASE,TRANSFERASES,P29320,False
390,3CSK,2.548,0.3641,Probable dipeptidyl-peptidase 3,HYDROLASE,HYDROLASES,Q08225,False
391,2AA7,2.547,0.3638,Mineralocorticoid receptor,TRANSCRIPTION,OTHER,MCR_HUMAN,False
392,1V6A,2.906,0.3633,L-lactate dehydrogenase A chain,OXIDOREDUCTASE,OXIDOREDUCTASES,Q9W7K5,False
393,1Y64,2.904,0.363,"Actin, alpha skeletal muscle",STRUCTURAL PROTEIN,OTHER,P68135,False
394,2XAT,2.178,0.3629,Chloramphenicol acetyltransferase,ACETYLTRANSFERASE,TRANSFERASES,P26841,False
395,2ZV8,3.988,0.3626,Tyrosine-protein kinase Lyn,TRANSFERASE,TRANSFERASES,P25911,False
396,1BQ6,2.536,0.3623,Chalcone synthase 2,TRANSFERASE,TRANSFERASES,P30074,False
397,1UDW,2.89,0.3612,Uridine-cytidine kinase 2,TRANSFERASE,TRANSFERASES,Q9BZX2,False
398,1KT9,2.888,0.361,Bis(5-nucleosyl)-tetraphosphatase [asymmetrical],HYDROLASE,HYDROLASES,Q9U2M7,False
399,1WOC,2.164,0.3607,Primosomal replication protein n,DNA BINDING PROTEIN,OTHER,P07013,False
400,2P06,2.162,0.3604,Uncharacterized protein AF_0060,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,O30176,False
401,2CSJ,2.522,0.3602,Tight junction protein ZO-2,CELL ADHESION,OTHER,Q9Z0U1,False
402,1IGR,5.762,0.3601,Insulin-like growth factor 1 receptor,HORMONE RECEPTOR,OTHER,IGF1R_HUMAN,False
403,1ZO0,2.881,0.3601,Ornithine decarboxylase antizyme,LYASE INHIBITOR,LYASES,P54370,False
404,1X9F,3.24,0.36,Extracellular globin-4,OXYGEN STORAGE/TRANSPORT,OTHER,P13579,False
405,2VWT,3.239,0.3599,2-keto-3-deoxy-L-rhamnonate aldolase,LYASE,LYASES,P76469,False
406,1NBA,2.873,0.3592,N-carbamoylsarcosine amidase,HYDROLASE(IN LINEAR AMIDES),HYDROLASES,P32400,False
407,1BQB,2.871,0.3589,Zinc metalloproteinase aureolysin,HYDROLASE,HYDROLASES,P81177,False
408,1MWW,2.86,0.3575,Uncharacterized protein HI1388.1,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,O86237,False
409,2VZ6,2.86,0.3575,Calcium/calmodulin-dependent protein kinase type II alpha chain,TRANSFERASE,TRANSFERASES,KCC2A_HUMAN,False
410,2JQQ,2.858,0.3572,Conserved oligomeric Golgi complex subunit 2,PROTEIN TRANSPORT,TRANSLOCASES,P53271,False
411,2YSW,2.857,0.3571,3-dehydroquinate dehydratase,LYASE,LYASES,O66440,False
412,2K78,2.143,0.3571,Iron-regulated surface determinant protein C,HEME-BINDING PROTEIN,OTHER,Q7A151,False
413,2VWD,2.85,0.3563,Glycoprotein G,HYDROLASE,HYDROLASES,Q9IH62,False
414,1LSS,2.492,0.356,Trk system potassium uptake protein trkA homolog,TRANSPORT PROTEIN,TRANSLOCASES,Q58505,False
415,1WDM,2.492,0.3559,Fatty acid oxidation complex subunit alpha,"LYASE,OXIDOREDUCTASE/TRANSFERASE",OXIDOREDUCTASES,P28793,False
416,1TU8,3.914,0.3558,Glutathione S-transferase 2,TRANSFERASE,TRANSFERASES,P46427,False
417,1A4E,2.489,0.3556,Peroxisomal catalase A,OXIDOREDUCTASE,OXIDOREDUCTASES,P15202,False
418,1QCA,2.489,0.3555,Chloramphenicol acetyltransferase 3,TRANSFERASE (ACYLTRANSFERASE),TRANSFERASES,P00484,False
419,2JU0,2.487,0.3553,Calcium-binding protein NCS-1,METAL BINDING PROTEIN/SIGNALING PROTEIN,OTHER,Q06389,False
420,3B9K,2.486,0.3552,T-cell surface glycoprotein CD8 alpha chain,IMMUNE SYSTEM,OTHER,P01731,False
421,1K4Y,2.841,0.3551,Liver carboxylesterase 1,HYDROLASE,HYDROLASES,P12337,False
422,1A5Z,2.129,0.3548,L-lactate dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P16115,False
423,9AAT,2.838,0.3547,"Aspartate aminotransferase, mitochondrial",TRANSFERASE(AMINOTRANSFERASE),TRANSFERASES,P00508,False
424,2HPS,2.837,0.3547,Luciferin-binding protein,LUMINESCENT PROTEIN,OXIDOREDUCTASES,P05938,False
425,1YIX,2.832,0.354,Uncharacterized deoxyribonuclease ycfH,HYDROLASE,HYDROLASES,P0AFQ7,False
426,2GOY,2.478,0.3539,Phosphoadenosine phosphosulfate reductase,OXIDOREDUCTASE,OXIDOREDUCTASES,O05927,False
427,2LH5,2.822,0.3528,Leghemoglobin-2,OXYGEN TRANSPORT,LIGASES,P02240,False
428,1VK0,2.469,0.3528,Uncharacterized protein At5g06450,"structural genomics, unknown function",OTHER,Q9FNG3,False
429,1PRX,2.469,0.3527,Peroxiredoxin-6,ANTIOXIDANT,OXIDOREDUCTASES,P30041,False
430,1PEO,2.82,0.3525,Ribonucleoside-diphosphate reductase 2 subunit alpha,OXIDOREDUCTASE,OXIDOREDUCTASES,Q08698,False
431,3CZ8,2.468,0.3525,Putative sporulation-specific glycosylase ydhD,HYDROLASE,HYDROLASES,O05495,False
432,1AQ0,2.467,0.3525,Lichenase-2,HYDROLASE,HYDROLASES,P12257,False
433,1LL0,2.467,0.3525,Glycogenin-1,TRANSFERASE,TRANSFERASES,P13280,False
434,1WNH,2.82,0.3524,Latexin,HYDROLASE  INHIBITOR,HYDROLASES,P70202,False
435,1CZ2,2.467,0.3524,Non-specific lipid-transfer protein,LIPID BINDING PROTEIN,OTHER,P24296,False
436,1QLS,2.464,0.352,Annexin A1,METAL-BINDING PROTEIN/INHIBITOR,OTHER,ANXA1_HUMAN,False
437,2VOF,2.464,0.352,Bcl-2-related protein A1,APOPTOSIS,OTHER,Q07440,False
438,2STD,2.461,0.3516,Scytalone dehydratase,LYASE,LYASES,P56221,False
439,1N8W,2.46,0.3514,Malate synthase G,LYASE,LYASES,P0A5J4,False
440,2BSK,2.809,0.3512,Mitochondrial import inner membrane translocase subunit Tim9,PROTEIN TRANSPORT,TRANSLOCASES,Q9Y5J7,False
441,2ACM,2.458,0.3512,Mucin-1,STRUCTURAL PROTEIN,OTHER,P15941,False
442,2CXJ,2.456,0.3508,Protein S100-A13,METAL BINDING PROTEIN,OTHER,P97352,False
443,1VEG,2.455,0.3506,NEDD8 ultimate buster 1,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,P54729,False
444,3DWL,2.454,0.3505,Actin-related protein 3,STRUCTURAL PROTEIN,OTHER,P32390,False
445,2J4K,2.453,0.3505,Uridylate kinase,TRANSFERASE,TRANSFERASES,Q97ZE2,False
446,1XV9,2.451,0.3502,Nuclear receptor subfamily 1 group I member 3,DNA BINDING PROTEIN,OTHER,NR1I3_HUMAN,False
447,2CW0,2.801,0.3501,DNA-directed RNA polymerase subunit alpha,TRANSFERASE,TRANSFERASES,Q9Z9H6,False
448,1SPJ,2.801,0.3501,Kallikrein-1,HYDROLASE,HYDROLASES,KLK1_HUMAN,False
449,1W6J,2.451,0.3501,Lanosterol synthase,ISOMERASE,ISOMERASES,ERG7_HUMAN,False
450,2HZB,4.899,0.3499,UPF0052 protein BH3568,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,Q9K706,False
451,2BH5,2.796,0.3494,Cytochrome c-550,ELECTRON TRANSFER,OXIDOREDUCTASES,Q00499,False
452,1NOX,2.795,0.3494,NADH dehydrogenase,FLAVOENZYME,OXIDOREDUCTASES,Q60049,False
453,1WOJ,2.446,0.3494,"2,3-cyclic-nucleotide 3-phosphodiesterase",HYDROLASE,HYDROLASES,P09543,False
454,2VV5,2.445,0.3493,Small-conductance mechanosensitive channel,MEMBRANE PROTEIN,TRANSLOCASES,MSCS_ECOLI,False
455,1XA8,3.142,0.3491,Glutathione-dependent formaldehyde-activating enzyme,LYASE,LYASES,Q51669,False
456,1EF8,2.793,0.3491,Methylmalonyl-CoA decarboxylase,LYASE,LYASES,P52045,False
457,2FR1,2.791,0.3489,"Erythronolide synthase, modules 1 and 2",OXIDOREDUCTASE,OXIDOREDUCTASES,Q03131,False
458,1LMZ,2.441,0.3487,DNA-3-methyladenine glycosylase 1,HYDROLASE,HYDROLASES,P05100,False
459,2QRE,2.783,0.3478,SNF1-like protein kinase ssp2,TRANSFERASE,TRANSFERASES,O74536,False
460,1A7B,2.435,0.3478,T-cell surface antigen CD2,DOMAIN SWAPPING,OTHER,P08921,False
461,2WGH,4.16,0.3467,Ribonucleoside-diphosphate reductase large subunit,OXIDOREDUCTASE,OXIDOREDUCTASES,P23921,False
462,1VHZ,2.771,0.3464,ADP compounds hydrolase nudE,HYDROLASE,HYDROLASES,P45799,False
463,1JCN,2.421,0.3459,Inosine-5-monophosphate dehydrogenase 1,OXIDOREDUCTASE,OXIDOREDUCTASES,IMDH1_HUMAN,False
464,1B8X,2.766,0.3458,Glutathione S-transferase class-mu 26 kDa isozyme,SIGNAL PROTEIN,TRANSFERASES,P08515,False
465,2OIF,2.421,0.3458,Non-symbiotic hemoglobin,METAL BINDING PROTEIN,OTHER,Q42831,False
466,2FK4,2.764,0.3454,Protein E6,"Metal binding protein, Oncoprotein",OTHER,P03126,False
467,1A8P,2.417,0.3453,Ferredoxin--NADP reductase,OXIDOREDUCTASE,OXIDOREDUCTASES,Q44532,False
