,Id,Fit,Norm Fit,Name,Keywords,Class,UNIPROT,Trypanosomatida
229,3GOS,4.339,0.7231,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",TRANSFERASE,TRANSFERASES,Q8ZH69,False
230,3EAY,5.061,0.723,Sentrin-specific protease 7,HYDROLASE,HYDROLASES,SENP7_HUMAN,False
231,1GMZ,4.337,0.7229,Phospholipase A2-3,HYDROLASE,HYDROLASES,P58464,False
232,2D2M,4.335,0.7226,Extracellular giant hemoglobin major globin subunit A1,OXYGEN STORAGE/TRANSPORT,OTHER,Q7M419,False
233,2K78,4.335,0.7225,Iron-regulated surface determinant protein C,HEME-BINDING PROTEIN,OTHER,Q7A151,False
234,3CUO,4.334,0.7224,Probable HTH-type transcriptional regulator ygaV,TRANSCRIPTION REGULATOR,OTHER,P77295,False
235,1EBD,4.333,0.7222,Dihydrolipoyl dehydrogenase,COMPLEX (OXIDOREDUCTASE/TRANSFERASE),OXIDOREDUCTASES,P11959,False
236,1YF2,4.332,0.7221,Type-1 restriction enzyme MjaXIP specificity protein,HYDROLASE REGULATOR,OTHER,Q57594,False
237,2J6Y,4.331,0.7219,Phosphoserine phosphatase rsbU,HYDROLASE,HYDROLASES,P40399,False
238,1AHS,4.33,0.7217,Core protein VP7,VIRAL PROTEIN,OTHER,P36325,False
239,1P32,4.329,0.7216,"Complement component 1 Q subcomponent-binding protein, mitochondrial",MITOCHONDRIAL MATRIX PROTEIN,OTHER,Q07021,False
240,1NOX,5.772,0.7215,NADH dehydrogenase,FLAVOENZYME,OXIDOREDUCTASES,Q60049,False
241,2XAT,4.328,0.7214,Chloramphenicol acetyltransferase,ACETYLTRANSFERASE,TRANSFERASES,P26841,False
242,1S70,4.327,0.7212,Serine/threonine-protein phosphatase PP1-beta catalytic subunit,HYDROLASE,HYDROLASES,P62140,False
243,2F2F,4.322,0.7203,Cytolethal distending toxin subunit A,TOXIN,OTHER,O87120,False
244,1BQ4,4.321,0.7201,Phosphoglycerate mutase 1,ISOMERASE,ISOMERASES,P00950,False
245,1CE8,4.32,0.7201,Carbamoyl-phosphate synthase large chain,LIGASE IMP,LIGASES,P00968,False
246,1RGO,4.317,0.7196,Butyrate response factor 2,RNA BINDING PROTEIN,TRANSLOCASES,TISD_HUMAN,False
247,3EPY,4.317,0.7194,Acyl-CoA-binding domain-containing protein 7,LIPID BINDING PROTEIN,OTHER,Q8N6N7,False
248,1VRB,4.316,0.7194,Uncharacterized protein yxbC,OXIDOREDUCTASE,OXIDOREDUCTASES,P46327,False
249,1WRU,4.315,0.7192,Baseplate protein,STRUCTURAL PROTEIN,OTHER,P08558,False
250,1RP8,5.753,0.7191,Alpha-amylase type A isozyme,HYDROLASE,HYDROLASES,P00693,False
251,1V9P,4.314,0.719,DNA ligase,LIGASE,LIGASES,Q9ZHI0,False
252,1LSS,5.031,0.7187,Trk system potassium uptake protein trkA homolog,TRANSPORT PROTEIN,TRANSLOCASES,Q58505,False
253,2ZME,4.311,0.7185,Vacuolar-sorting protein SNF8,PROTEIN TRANSPORT,TRANSLOCASES,Q96H20,False
254,2ZC6,4.311,0.7184,Penicillin-binding protein 1A,BIOSYNTHETIC PROTEIN,LIGASES,Q04707,False
255,1VEG,4.308,0.7181,NEDD8 ultimate buster 1,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,P54729,False
256,1SED,4.307,0.7178,Hypothetical protein yhaI,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,O07517,False
257,2HKA,4.307,0.7178,Epididymal secretory protein E1,LIPID BINDING PROTEIN,OTHER,P79345,False
258,1BCP,4.305,0.7174,Pertussis toxin subunit 1,TOXIN,OTHER,P04977,False
259,2GL8,4.303,0.7172,Retinoic acid receptor RXR-gamma,Hormone/Growth factor receptor,OTHER,RXRG_HUMAN,False
260,2RMR,4.302,0.7171,Paired amphipathic helix protein Sin3a,TRANSCRIPTION,OTHER,Q60520,False
261,1T3E,4.3,0.7167,Glycine receptor subunit beta,STRUCTURAL PROTEIN/SIGNALING PROTEIN,OTHER,P48167,False
262,1PVN,4.3,0.7166,Inosine-5-monophosphate dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P50097,False
263,3G73,4.297,0.7161,Forkhead box protein M1,TRANSCRIPTION/DNA,OTHER,Q08050,False
264,3DIN,4.297,0.7161,Protein translocase subunit secA,"MEMBRANE PROTEIN, PROTEIN TRANSPORT",TRANSLOCASES,Q9X1R4,False
265,1A5Z,4.295,0.7158,L-lactate dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P16115,False
266,2QQ8,4.292,0.7154,TBC1 domain family member 14,HYDROLASE ACTIVATOR,HYDROLASES,Q9P2M4,False
267,1LKI,4.292,0.7153,Leukemia inhibitory factor,CYTOKINE,OTHER,P09056,False
268,3IEF,4.291,0.7152,tRNA (guanine-N(1)-)-methyltransferase,"TRANSFERASE, RNA BINDING PROTEIN",TRANSFERASES,Q6G1R9,False
269,1OPG,4.289,0.7148,Ig gamma-1 chain C region secreted form,IMMUNOGLOBULIN,OTHER,P01868,False
270,1BS2,5.001,0.7144,"Arginyl-tRNA synthetase, cytoplasmic",LIGASE,LIGASES,Q05506,False
271,2DVK,4.286,0.7143,UPF0130 protein APE_0816,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,Q9YDV3,False
272,1N07,4.285,0.7141,Riboflavin kinase,TRANSFERASE,TRANSFERASES,O74866,False
273,2GB5,4.282,0.7137,NADH pyrophosphatase,HYDROLASE,HYDROLASES,P32664,False
274,1W36,4.282,0.7136,Exodeoxyribonuclease V gamma chain,RECOMBINATION,HYDROLASES,P07648,False
275,1DOS,4.281,0.7136,Fructose-bisphosphate aldolase class 2,LYASE,LYASES,P0AB71,False
276,1U2C,4.281,0.7135,Dystroglycan,PROTEIN BINDING,OTHER,Q62165,False
277,1FCD,4.276,0.7126,Sulfide dehydrogenase [flavocytochrome c] flavoprotein chain,ELECTRON TRANSPORT(FLAVOCYTOCHROME),OXIDOREDUCTASES,Q06530,False
278,3EUH,4.276,0.7126,Chromosome partition protein mukF,CELL CYCLE,OTHER,P60293,False
279,1S40,4.275,0.7125,Cell division control protein 13,CELL CYCLE/DNA,OTHER,P32797,False
280,1LAH,4.273,0.7122,Lysine-arginine-ornithine-binding periplasmic protein,AMINO ACID TRANSPORT,TRANSLOCASES,P02911,False
281,1JW2,4.27,0.7117,Hemolysin expression-modulating protein,GENE REGULATION,OTHER,P0ACE3,False
282,2OZB,4.268,0.7113,NHP2-like protein 1,RNA BINDING PROTEIN/RNA,OTHER,P55769,False
283,2Z1B,4.267,0.7112,Delta-aminolevulinic acid dehydratase,LYASE,LYASES,P10518,False
284,3E4E,4.264,0.7107,Cytochrome P450 2E1,OXIDOREDUCTASE,OXIDOREDUCTASES,CP2E1_HUMAN,False
285,1CX1,4.259,0.7099,Endoglucanase C,HYDROLASE,HYDROLASES,P14090,False
286,2APO,4.253,0.7088,Probable tRNA pseudouridine synthase B,Isomerase/RNA binding protein,ISOMERASES,Q57612,False
287,2Q3M,4.253,0.7088,Flavonol sulfotransferase-like,TRANSFERASE,TRANSFERASES,P52839,False
288,1T90,4.251,0.7085,Methylmalonate semialdehyde dehydrogenase [acylating],OXIDOREDUCTASE,OXIDOREDUCTASES,P42412,False
289,3G3O,4.25,0.7084,Vacuolar transporter chaperone 2,BIOSYNTHETIC PROTEIN,LIGASES,P43585,False
290,2PKF,4.248,0.708,Adenosine kinase,TRANSFERASE,TRANSFERASES,P83734,False
291,1YY3,4.242,0.707,S-adenosylmethionin,ISOMERASE,ISOMERASES,O32054,False
292,3C72,4.237,0.7062,Geranylgeranyl transferase type-2 subunit alpha,TRANSFERASE,TRANSFERASES,Q08602,False
293,1MA1,4.229,0.7049,Superoxide dismutase [Fe],OXIDOREDUCTASE,OXIDOREDUCTASES,P18868,False
294,1RXT,4.229,0.7048,Glycylpeptide N-tetradecanoyltransferase 1,TRANSFERASE,TRANSFERASES,P30419,False
295,1X9N,4.228,0.7047,DNA ligase 1,Ligase/DNA,LIGASES,DNLI1_HUMAN,False
296,1YIV,5.636,0.7045,Myelin P2 protein,LIPID TRANSPORT,TRANSLOCASES,P0C6G6,False
297,1RPA,4.226,0.7044,Prostatic acid phosphatase,HYDROLASE(PHOSPHORIC MONOESTER),HYDROLASES,P20646,False
298,1NFB,4.221,0.7035,Inosine-5-monophosphate dehydrogenase 2,OXIDOREDUCTASE,OXIDOREDUCTASES,IMDH2_HUMAN,False
299,1SQ1,4.912,0.7017,Chorismate synthase,LYASE,LYASES,Q9PM41,False
300,2VV5,4.91,0.7014,Small-conductance mechanosensitive channel,MEMBRANE PROTEIN,TRANSLOCASES,MSCS_ECOLI,False
301,1V5B,4.891,0.6987,3-isopropylmalate dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P12010,False
302,1BIN,4.888,0.6983,Leghemoglobin A,OXYGEN TRANSPORT,LIGASES,P02238,False
303,2A2F,5.567,0.6959,Exocyst complex component 6,PROTEIN TRANSPORT,TRANSLOCASES,Q9VDE6,False
304,3DWL,4.87,0.6957,Actin-related protein 3,STRUCTURAL PROTEIN,OTHER,P32390,False
305,2FR2,5.549,0.6936,UPF0678 fatty acid-binding protein-like protein Rv2717c/MT2790,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,O07216,False
306,1ITH,5.549,0.6936,Hemoglobin F-I,OXYGEN TRANSPORT,LIGASES,P06148,False
307,2IWG,6.904,0.6904,52 kDa Ro protein,IMMUNOGLOBULIN DOMAIN,OTHER,RO52_HUMAN,False
308,2BZ0,4.791,0.6844,GTP cyclohydrolase-2,HYDROLASE,HYDROLASES,P0A7I7,False
309,2A98,5.448,0.6811,Inositol-trisphosphate 3-kinase C,TRANSFERASE,TRANSFERASES,Q96DU7,False
310,1S5A,4.76,0.68,Hypothetical protein yesE,"Structural Genomics, Unknown function",OTHER,O31511,False
311,3BOM,4.753,0.679,Hemoglobin subunit alpha-4,OXYGEN STORAGE/TRANSPORT,OTHER,P14527,False
312,2R5K,5.412,0.6766,Major capsid protein L1,VIRAL PROTEIN,OTHER,P04012,False
313,2FYN,4.729,0.6755,Cytochrome b,OXIDOREDUCTASE,OXIDOREDUCTASES,Q02761,False
314,3CSY,5.37,0.6713,Pre-small/secreted glycoprotein,IMMUNE SYSTEM/VIRAL PROTEIN,OTHER,P60170,False
315,1QCA,4.694,0.6706,Chloramphenicol acetyltransferase 3,TRANSFERASE (ACYLTRANSFERASE),TRANSFERASES,P00484,False
316,2BCG,4.681,0.6688,Rab GDP-dissociation inhibitor,PROTEIN TRANSPORT,TRANSLOCASES,P39958,False
317,1JH6,7.316,0.6651,Cyclic phosphodiesterase,HYDROLASE,HYDROLASES,O04147,False
318,1FIZ,4.637,0.6625,Acrosin,HYDROLASE,HYDROLASES,P08001,False
319,1OUU,5.291,0.6613,Hemoglobin subunit alpha-1,OXYGEN TRANSPORT,LIGASES,P02019,False
320,2R6W,5.228,0.6535,Estrogen receptor,TRANSCRIPTION,OTHER,ESR1_HUMAN,False
321,3COQ,5.224,0.6531,Regulatory protein GAL4,Transcription/DNA,OTHER,P04386,False
322,1ASQ,4.571,0.653,L-ascorbate oxidase,OXIDOREDUCTASE,OXIDOREDUCTASES,P37064,False
323,1QLS,4.554,0.6506,Annexin A1,METAL-BINDING PROTEIN/INHIBITOR,OTHER,ANXA1_HUMAN,False
324,1OR7,4.552,0.6503,RNA polymerase sigma-E factor,TRANSCRIPTION,OTHER,P0AGB6,False
325,2RON,4.549,0.6499,Surfactin synthetase thioesterase subunit,HYDROLASE,HYDROLASES,Q08788,False
326,2HZP,4.533,0.6476,Kynureninase,HYDROLASE,HYDROLASES,Q16719,False
327,1KOP,5.821,0.6468,Carbonic anhydrase,LYASE,LYASES,Q50940,False
328,1O99,5.142,0.6428,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",ISOMERASE,ISOMERASES,Q9X519,False
329,2AGJ,4.499,0.6427,Ig mu chain C region,IMMUNE SYSTEM,OTHER,P01871,False
330,1CZ2,4.499,0.6426,Non-specific lipid-transfer protein,LIPID BINDING PROTEIN,OTHER,P24296,False
331,1P9P,5.14,0.6425,tRNA,TRANSFERASE,TRANSFERASES,P0A876,False
332,2CXJ,4.497,0.6425,Protein S100-A13,METAL BINDING PROTEIN,OTHER,P97352,False
333,2I3Q,4.496,0.6423,DNA endonuclease I-CreI,HYDROLASE/DNA,HYDROLASES,P05725,False
334,1VBG,4.495,0.6422,"Pyruvate, phosphate dikinase 1, chloroplastic",TRANSFERASE,TRANSFERASES,P11155,False
335,1LL0,4.494,0.642,Glycogenin-1,TRANSFERASE,TRANSFERASES,P13280,False
336,1GO3,5.135,0.6419,DNA-directed RNA polymerase subunit E,TRANSFERASE,TRANSFERASES,Q57840,False
337,1KN9,5.134,0.6417,Signal peptidase I,HYDROLASE,HYDROLASES,P00803,False
338,1T9G,4.492,0.6417,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial","oxidoreductase, electron transport",OXIDOREDUCTASES,ACADM_HUMAN,False
339,1NSL,4.492,0.6417,Putative ribosomal N-acetyltransferase ydaF,TRANSFERASE,TRANSFERASES,P96579,False
340,1WGW,4.491,0.6415,Signal recognition particle 54 kDa protein,SIGNALING PROTEIN,OTHER,P14576,False
341,1E29,4.488,0.6411,Cytochrome c-550,ELECTRON TRANSPORT,OXIDOREDUCTASES,Q55013,False
342,1D06,4.483,0.6404,Sensor protein fixL,SIGNALING PROTEIN,OTHER,P10955,False
343,1MKY,4.483,0.6404,GTP-binding protein engA,LIGAND BINDING PROTEIN,TRANSLOCASES,Q9X1F8,False
344,1XP3,5.763,0.6403,Probable endonuclease 4,HYDROLASE,HYDROLASES,Q81LV1,False
345,3IFB,4.482,0.6402,"Fatty acid-binding protein, intestinal",LIPID BINDING PROTEIN,OTHER,FABPI_HUMAN,False
346,1LQY,4.48,0.64,Peptide deformylase 2,HYDROLASE,HYDROLASES,O31410,False
347,1A8P,4.478,0.6398,Ferredoxin--NADP reductase,OXIDOREDUCTASE,OXIDOREDUCTASES,Q44532,False
348,1GQM,4.478,0.6397,Protein S100-A12,ANTIMICROBIAL PROTEIN,OTHER,S10AC_HUMAN,False
349,1ORR,4.477,0.6396,CDP-paratose 2-epimerase,ISOMERASE,ISOMERASES,P14169,False
350,2RF4,4.474,0.6392,DNA-directed RNA polymerase I subunit RPA43,TRANSFERASE,TRANSFERASES,P46669,False
351,1C0L,4.474,0.6392,D-amino-acid oxidase,OXIDOREDUCTASE,OXIDOREDUCTASES,P80324,False
352,1AQ0,4.474,0.6391,Lichenase-2,HYDROLASE,HYDROLASES,P12257,False
353,1FSU,4.472,0.6389,Arylsulfatase B,HYDROLASE,HYDROLASES,ARSB_HUMAN,False
354,2DMD,4.471,0.6387,"Zinc finger protein 64 homolog, isoforms 1 and 2",TRANSCRIPTION,OTHER,Q9NPA5,False
355,3B68,4.47,0.6386,Androgen receptor,TRANSCRIPTION,OTHER,ANDR_HUMAN,False
356,1W6J,4.47,0.6385,Lanosterol synthase,ISOMERASE,ISOMERASES,ERG7_HUMAN,False
357,1V5W,4.469,0.6384,Meiotic recombination protein DMC1/LIM15 homolog,RECOMBINATION,HYDROLASES,Q14565,False
358,1YI5,4.468,0.6384,Acetylcholine-binding protein,TOXIN,OTHER,P58154,False
359,2FVL,4.468,0.6383,Aldo-keto reductase family 1 member C4,OXIDOREDUCTASE,OXIDOREDUCTASES,P17516,False
360,2R55,4.468,0.6383,StAR-related lipid transfer protein 5,TRANSPORT PROTEIN,TRANSLOCASES,Q9NSY2,False
361,2ZCU,4.468,0.6382,Uncharacterized oxidoreductase ytfG,OXIDOREDUCTASE,OXIDOREDUCTASES,P39315,False
362,3FW0,4.467,0.6382,Peptidyl-glycine alpha-amidating monooxygenase,LYASE,LYASES,P14925,False
363,1GKA,4.467,0.6381,Crustacyanin-A1 subunit,LIPOCALIN,OTHER,P58989,False
364,3C5K,4.466,0.6379,Histone deacetylase 6,HYDROLASE,HYDROLASES,HDAC6_HUMAN,False
365,1TVM,4.465,0.6378,Galactitol-specific phosphotransferase enzyme IIB component,TRANSFERASE,TRANSFERASES,P0A436,False
366,1XK0,4.464,0.6377,Heme oxygenase 1,OXIDOREDUCTASE,OXIDOREDUCTASES,HMOX1_HUMAN,False
367,1WOJ,4.464,0.6377,"2,3-cyclic-nucleotide 3-phosphodiesterase",HYDROLASE,HYDROLASES,P09543,False
368,1ZRT,4.463,0.6376,Ubiquinol-cytochrome c reductase iron-sulfur subunit,ELECTRON TRANSPORT,OXIDOREDUCTASES,P08500,False
369,1IAU,4.463,0.6376,Granzyme B,HYDROLASE/HYDROLASE INHIBITOR,HYDROLASES,GRAB_HUMAN,False
370,3FZ7,4.463,0.6376,Glutamate decarboxylase beta,LYASE,LYASES,P69910,False
371,1H97,5.737,0.6375,Globin-3,OXYGEN TRANSPORT,LIGASES,P80721,False
372,1MW5,4.462,0.6374,Uncharacterized protein HI1480,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,P44209,False
373,2CST,4.462,0.6374,"Aspartate aminotransferase, cytoplasmic",TRANSFERASE(AMINOTRANSFERASE),TRANSFERASES,P00504,False
374,1Q8B,4.46,0.6372,Uncharacterized protein yjcS,"Structural Genomics, Unknown Function",OTHER,O31641,False
375,1N8W,4.459,0.637,Malate synthase G,LYASE,LYASES,P0A5J4,False
376,1US1,4.459,0.637,Membrane primary amine oxidase,OXIDASE,OXIDOREDUCTASES,AOC3_HUMAN,False
377,1LNM,4.457,0.6367,Bilin-binding protein,LIGAND BINDING PROTEIN,TRANSLOCASES,BBP_PIEBR,False
378,1Y4C,5.093,0.6366,Maltose-binding periplasmic protein,DE NOVO PROTEIN,OTHER,P0AEY0,False
379,1VI1,4.452,0.6359,Fatty acid/phospholipid synthesis protein plsX,"Structural genomics, unknown function",OTHER,P71018,False
380,3ECP,4.451,0.6359,Transposase for transposon Tn5,DNA RECOMBINATION/DNA,TRANSLOCASES,Q46731,False
381,2NQJ,4.45,0.6357,Endonuclease 4,HYDROLASE,HYDROLASES,P0A6C1,False
382,1LLN,4.449,0.6355,Antiviral protein 2,HYDROLASE,HYDROLASES,Q40772,False
383,1YLE,4.448,0.6355,Arginine N-succinyltransferase subunit alpha,TRANSFERASE,TRANSFERASES,P80357,False
384,1VLU,4.447,0.6353,Gamma-glutamyl phosphate reductase,OXIDOREDUCTASE,OXIDOREDUCTASES,P54885,False
385,1MBA,4.447,0.6352,Globin,OXYGEN STORAGE,OTHER,P02210,False
386,3CZ8,4.445,0.6351,Putative sporulation-specific glycosylase ydhD,HYDROLASE,HYDROLASES,O05495,False
387,1JBA,4.444,0.6348,Guanylyl cyclase-activating protein 2,LYASE,LYASES,P51177,False
388,2JU0,4.442,0.6346,Calcium-binding protein NCS-1,METAL BINDING PROTEIN/SIGNALING PROTEIN,OTHER,Q06389,False
389,2VJY,4.442,0.6346,Pyruvate decarboxylase,LYASE,LYASES,Q12629,False
390,2O1S,4.442,0.6345,1-deoxy-D-xylulose-5-phosphate synthase,TRANSFERASE,TRANSFERASES,P77488,False
391,1ONQ,4.441,0.6345,T-cell surface glycoprotein CD1a,IMMUNE SYSTEM,OTHER,CD1A_HUMAN,False
392,2BGC,4.441,0.6344,Listeriolysin regulatory protein,TRANSCRIPTION,OTHER,P22262,False
393,2Z2N,4.44,0.6343,Virginiamycin B lyase,LYASE,LYASES,P17978,False
394,1QSA,4.439,0.6342,Soluble lytic murein transglycosylase precursor,TRANSFERASE,TRANSFERASES,P0AGC3,False
395,1M7W,5.704,0.6338,Hepatocyte nuclear factor 4-alpha,TRANSCRIPTION FACTOR,OTHER,P22449,False
396,1U4J,4.436,0.6336,Phospholipase A2 isoform 2,HYDROLASE,HYDROLASES,Q6SLM1,False
397,2VTQ,4.435,0.6336,Cell division protein kinase 2,TRANSFERASE,TRANSFERASES,P24941,False
398,1INZ,4.434,0.6335,Epsin-1,ENDOCYTOSIS/EXOCYTOSIS,OTHER,Q9Y6I3,False
399,2AYL,5.065,0.6331,Prostaglandin G/H synthase 1,OXIDOREDUCTASE,OXIDOREDUCTASES,P05979,False
400,2CZT,5.696,0.6329,Prostaglandin-H2 D-isomerase,ISOMERASE,ISOMERASES,O09114,False
401,1VMD,4.428,0.6326,Methylglyoxal synthase,LYASE,LYASES,Q9X0R7,False
402,2H2U,4.427,0.6324,Soluble calcium-activated nucleotidase 1,HYDROLASE,HYDROLASES,Q8WVQ1,False
403,1ICX,4.426,0.6323,Protein LlR18A,ALLERGEN,OTHER,P52778,False
404,1DW3,4.426,0.6323,Cytochrome c-type protein SHP,OXYGEN STORAGE/TRANSPORT,OTHER,P81238,False
405,1M1B,4.425,0.6321,Phosphoenolpyruvate phosphomutase,ISOMERASE,ISOMERASES,P56839,False
406,1A7B,4.425,0.6321,T-cell surface antigen CD2,DOMAIN SWAPPING,OTHER,P08921,False
407,1NST,4.424,0.632,Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 1,SULFOTRANSFERASE,TRANSFERASES,P52848,False
408,1A4E,4.424,0.632,Peroxisomal catalase A,OXIDOREDUCTASE,OXIDOREDUCTASES,P15202,False
409,1J7X,4.423,0.6319,Retinol-binding protein 3,TRANSPORT PROTEIN,TRANSLOCASES,Q7SZI7,False
410,1R6U,4.421,0.6316,"Tryptophanyl-tRNA synthetase, cytoplasmic",LIGASE,LIGASES,P23381,False
411,2DAF,4.42,0.6314,IQ and ubiquitin-like domain-containing protein,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,Q8NA54,False
412,2NR0,4.419,0.6313,tRNA pseudouridine synthase A,ISOMERASE/RNA,ISOMERASES,P07649,False
413,1VMI,4.416,0.6309,Ethanolamine utilization protein eutD,TRANSFERASE,TRANSFERASES,P77218,False
414,1JCN,4.414,0.6305,Inosine-5-monophosphate dehydrogenase 1,OXIDOREDUCTASE,OXIDOREDUCTASES,IMDH1_HUMAN,False
415,1WPX,4.413,0.6304,Carboxypeptidase Y,HYDROLASE,HYDROLASES,P00729,False
416,1JS6,4.413,0.6304,Aromatic-L-amino-acid decarboxylase,LYASE,LYASES,P80041,False
417,1PKQ,4.413,0.6304,Myelin-oligodendrocyte glycoprotein,IMMUNE SYSTEM,OTHER,Q63345,False
418,2LH5,5.042,0.6302,Leghemoglobin-2,OXYGEN TRANSPORT,LIGASES,P02240,False
419,2HZT,4.407,0.6296,Uncharacterized HTH-type transcriptional regulator ytcD,TRANSCRIPTION REGULATOR,OTHER,O34533,False
420,1XDT,4.405,0.6293,Proheparin-binding EGF-like growth factor,COMPLEX (TOXIN/GROWTH FACTOR),OTHER,HBEGF_HUMAN,False
421,2IUK,4.404,0.6292,Seed lipoxygenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P24095,False
422,1TW2,4.404,0.6291,Carminomycin 4-O-methyltransferase,TRANSFERASE,TRANSFERASES,Q06528,False
423,2K9F,4.403,0.6289,Peptide methionine sulfoxide reductase msrA/msrB,OXIDOREDUCTASE,OXIDOREDUCTASES,Q9JWM8,False
424,1UAA,4.402,0.6288,ATP-dependent DNA helicase rep,HYDROLASE/DNA,HYDROLASES,P09980,False
425,3C10,5.029,0.6286,Histone deacetylase 7,HYDROLASE,HYDROLASES,HDAC7_HUMAN,False
426,1YKW,5.029,0.6286,Ribulose bisphosphate carboxylase-like protein,UNKNOWN FUNCTION,OTHER,Q8KBL4,False
427,6REQ,4.399,0.6284,Methylmalonyl-CoA mutase large subunit,ISOMERASE,ISOMERASES,P11653,False
428,1Y64,5.027,0.6283,"Actin, alpha skeletal muscle",STRUCTURAL PROTEIN,OTHER,P68135,False
429,2QTZ,4.398,0.6283,"Methionine synthase reductase, mitochondrial",OXIDOREDUCTASE,OXIDOREDUCTASES,Q9UBK8,False
430,2OIF,4.397,0.6281,Non-symbiotic hemoglobin,METAL BINDING PROTEIN,OTHER,Q42831,False
431,1W63,4.397,0.6281,AP-1 complex subunit gamma-1,ENDOCYTOSIS,OTHER,P22892,False
432,2RFJ,4.396,0.628,Bromodomain testis-specific protein,TRANSCRIPTION REGULATOR,OTHER,Q58F21,False
433,1E77,4.395,0.6279,Glucose-6-phosphate 1-dehydrogenase,OXIDOREDUCTASE,OXIDOREDUCTASES,P11411,False
434,2KD2,4.394,0.6277,Fas apoptotic inhibitory molecule 1,APOPTOSIS,OTHER,Q9WUD8,False
435,1SPJ,5.02,0.6276,Kallikrein-1,HYDROLASE,HYDROLASES,KLK1_HUMAN,False
436,2W7N,4.391,0.6273,TrfB transcriptional repressor protein,TRANSCRIPTION/DNA,OTHER,P03052,False
437,1X9F,5.644,0.6271,Extracellular globin-4,OXYGEN STORAGE/TRANSPORT,OTHER,P13579,False
438,2QTV,4.389,0.627,Protein transport protein SEC23,PROTEIN TRANSPORT,TRANSLOCASES,P15303,False
439,1WI3,4.389,0.627,DNA-binding protein SATB2,DNA BINDING PROTEIN,OTHER,SATB2_HUMAN,False
440,1TQY,5.642,0.6269,Actinorhodin polyketide putative beta-ketoacyl synthase 1,TRANSFERASE,TRANSFERASES,Q02059,False
441,1OR6,4.388,0.6268,Heme-based aerotactic transducer hemAT,SIGNALING PROTEIN,OTHER,O07621,False
442,2DTG,4.387,0.6266,Insulin receptor,ERROR try this entry again,OTHER,INSR_HUMAN,False
443,2QVV,4.383,0.6261,"Fructose-1,6-bisphosphatase 1",HYDROLASE,HYDROLASES,P00636,False
444,2GE9,4.382,0.6261,Tyrosine-protein kinase BTK,TRANSFERASE,TRANSFERASES,BTK_HUMAN,False
445,2DFN,4.381,0.6259,Shikimate kinase,TRANSFERASE,TRANSFERASES,P0A4Z2,False
446,2B9H,4.38,0.6257,Mitogen-activated protein kinase FUS3,TRANSFERASE,TRANSFERASES,P16892,False
447,1JTB,4.377,0.6253,Nonspecific lipid-transfer protein 1,LIPID TRANSPORT,TRANSLOCASES,P07597,False
448,2PH4,4.377,0.6253,Phospholipase A2 homolog zhaoermiatoxin,TOXIN,OTHER,P84776,False
449,3E1K,4.377,0.6252,Galactose/lactose metabolism regulatory protein GAL80,TRANSCRIPTION,OTHER,Q06433,False
450,3EL6,4.377,0.6252,"Erythronolide synthase, modules 3 and 4",LYASE,LYASES,Q03132,False
451,2K8Y,4.376,0.6252,Uncharacterized protein MJ0187,"structural genomics, unknown function",OTHER,Q57646,False
452,2VAG,4.374,0.6248,Dual specificity protein kinase CLK1,TRANSFERASE,TRANSFERASES,CLK1_HUMAN,False
453,1X9I,5.621,0.6245,Bifunctional phosphoglucose/phosphomannose isomerase,ISOMERASE,ISOMERASES,Q8ZWV0,False
454,2J4K,4.37,0.6243,Uridylate kinase,TRANSFERASE,TRANSFERASES,Q97ZE2,False
455,2AA7,4.367,0.6239,Mineralocorticoid receptor,TRANSCRIPTION,OTHER,MCR_HUMAN,False
456,2QCZ,4.366,0.6237,Outer membrane protein assembly factor yaeT,"MEMBRANE PROTEIN, PROTEIN TRANSPORT",TRANSLOCASES,P0A940,False
457,2HH8,4.365,0.6236,Uncharacterized protein ydfO,"STRUCTURAL GENOMICS, UNKNOWN FUNCTION",OTHER,P76156,False
458,1SXR,4.985,0.6231,Peptidoglycan-recognition protein SA,IMMUNE SYSTEM,OTHER,Q9VYX7,False
459,1SQI,4.983,0.6229,4-hydroxyphenylpyruvate dioxygenase,BIOSYNTHETIC PROTEIN,LIGASES,P32754,False
460,1UF2,4.36,0.6229,Major 114 kDa structural protein,VIRUS,OTHER,P22472,False
461,1YA0,4.358,0.6226,Protein SMG7,SIGNALING PROTEIN,OTHER,Q92540,False
462,1WZ8,4.356,0.6223,Enoyl-CoA hydratase,LYASE,LYASES,Q5SLS5,False
